scenario,interval_begin,interval_id,interval_flow,interval_harmonicMeanSpeed
attack,3600.0,E0_1_700m,2196.8,27.038666666666675
attack,3600.0,E0_1_800m,2206.8,26.924666666666667
attack,3600.0,E0_1_900m,2210.4,26.822
attack,3900.0,E0_0_0m,0.0,-1.0
attack,3900.0,E0_0_1000m,1803.2,25.121999999999996
attack,3900.0,E0_0_100m,1818.0,25.544666666666664
attack,3900.0,E0_0_1100m,1802.4,25.02
attack,3900.0,E0_0_1200m,1800.0,24.889666666666663
attack,3900.0,E0_0_1300m,1803.6,24.787333333333333
attack,3900.0,E0_0_1400m,1799.2,24.70633333333333
attack,3900.0,E0_0_1500m,1792.0,24.633666666666667
attack,3900.0,E0_0_1600m,1783.6,24.579333333333334
attack,3900.0,E0_0_1700m,1786.8,24.518000000000004
attack,3900.0,E0_0_1800m,1779.2,24.467000000000002
attack,3900.0,E0_0_1900m,1779.6,24.414
attack,3900.0,E0_0_2000m,1775.6,24.343000000000007
attack,3900.0,E0_0_200m,1826.4,25.885333333333335
attack,3900.0,E0_0_2100m,1777.2,24.26366666666667
attack,3900.0,E0_0_2200m,1777.6,24.14
attack,3900.0,E0_0_2300m,1780.4,23.925666666666668
attack,3900.0,E0_0_2400m,1784.4,23.605666666666668
attack,3900.0,E0_0_2500m,1784.4,23.13966666666666
attack,3900.0,E0_0_2600m,1781.6,22.499000000000002
attack,3900.0,E0_0_2700m,1778.8,21.62733333333333
attack,3900.0,E0_0_2800m,1784.4,20.488666666666667
attack,3900.0,E0_0_2900m,1786.0,19.159666666666666
attack,3900.0,E0_0_3000m,1792.4,17.573333333333334
attack,3900.0,E0_0_300m,1821.6,25.88666666666667
attack,3900.0,E0_0_3100m,1873.6,17.467
attack,3900.0,E0_0_3200m,1889.2,17.578000000000007
attack,3900.0,E0_0_3300m,1896.0,17.623333333333335
attack,3900.0,E0_0_3400m,1900.0,17.606333333333335
attack,3900.0,E0_0_3500m,1904.4,17.566666666666666
attack,3900.0,E0_0_3600m,1908.4,17.583000000000002
attack,3900.0,E0_0_3700m,1909.6,17.58833333333333
attack,3900.0,E0_0_3800m,1915.2,17.59333333333333
attack,3900.0,E0_0_3900m,1930.4,17.625666666666667
attack,3900.0,E0_0_4000m,1941.6,18.824333333333335
attack,3900.0,E0_0_400m,1817.2,25.81266666666667
attack,3900.0,E0_0_4100m,1887.2,25.679666666666666
attack,3900.0,E0_0_4200m,1880.0,26.217999999999996
attack,3900.0,E0_0_4300m,1883.6,26.130333333333336
attack,3900.0,E0_0_4400m,1883.6,25.96866666666666
attack,3900.0,E0_0_4500m,1883.2,25.800000000000004
attack,3900.0,E0_0_4600m,1873.2,25.638333333333335
attack,3900.0,E0_0_4700m,1873.6,25.48366666666666
attack,3900.0,E0_0_4800m,1862.0,25.362000000000002
attack,3900.0,E0_0_4900m,1859.6,25.25166666666667
attack,3900.0,E0_0_5000m,1855.6,25.169333333333334
attack,3900.0,E0_0_500m,1808.0,25.722333333333328
attack,3900.0,E0_0_600m,1806.8,25.590333333333334
attack,3900.0,E0_0_700m,1812.0,25.459000000000007
attack,3900.0,E0_0_800m,1807.6,25.365
attack,3900.0,E0_0_900m,1806.8,25.23166666666667
attack,3900.0,E0_1_0m,0.0,-1.0
attack,3900.0,E0_1_1000m,2191.6,26.660000000000007
attack,3900.0,E0_1_100m,2165.2,26.80133333333334
attack,3900.0,E0_1_1100m,2189.6,26.57366666666666
attack,3900.0,E0_1_1200m,2193.2,26.463
attack,3900.0,E0_1_1300m,2195.2,26.36466666666667
attack,3900.0,E0_1_1400m,2199.2,26.27
attack,3900.0,E0_1_1500m,2198.4,26.182
attack,3900.0,E0_1_1600m,2199.2,26.11333333333334
attack,3900.0,E0_1_1700m,2194.4,26.049666666666667
attack,3900.0,E0_1_1800m,2194.8,25.983000000000004
attack,3900.0,E0_1_1900m,2189.6,25.90666666666667
attack,3900.0,E0_1_2000m,2190.8,25.818333333333335
attack,3900.0,E0_1_200m,2163.2,27.359666666666666
attack,3900.0,E0_1_2100m,2190.0,25.699333333333332
attack,3900.0,E0_1_2200m,2184.4,25.543000000000003
attack,3900.0,E0_1_2300m,2176.8,25.324333333333325
attack,3900.0,E0_1_2400m,2175.2,24.964000000000002
attack,3900.0,E0_1_2500m,2173.2,24.42766666666667
attack,3900.0,E0_1_2600m,2170.4,23.657999999999998
attack,3900.0,E0_1_2700m,2167.6,22.629666666666665
attack,3900.0,E0_1_2800m,2166.8,21.342333333333332
attack,3900.0,E0_1_2900m,2168.0,19.86766666666667
attack,3900.0,E0_1_3000m,2164.4,18.273
attack,3900.0,E0_1_300m,2173.6,27.37033333333334
attack,3900.0,E0_1_3100m,2089.6,18.06133333333333
attack,3900.0,E0_1_3200m,2076.8,18.030666666666665
attack,3900.0,E0_1_3300m,2070.8,17.984333333333336
attack,3900.0,E0_1_3400m,2069.2,17.95
attack,3900.0,E0_1_3500m,2064.0,17.922000000000004
attack,3900.0,E0_1_3600m,2068.8,17.908333333333335
attack,3900.0,E0_1_3700m,2073.2,17.895
attack,3900.0,E0_1_3800m,2071.6,17.89133333333333
attack,3900.0,E0_1_3900m,2074.4,17.944666666666667
attack,3900.0,E0_1_4000m,2070.0,19.677000000000003
attack,3900.0,E0_1_400m,2188.0,27.264666666666667
attack,3900.0,E0_1_4100m,2132.4,26.849000000000004
attack,3900.0,E0_1_4200m,2142.0,27.848
attack,3900.0,E0_1_4300m,2135.2,27.848333333333336
attack,3900.0,E0_1_4400m,2134.8,27.745666666666672
attack,3900.0,E0_1_4500m,2137.2,27.627333333333333
attack,3900.0,E0_1_4600m,2144.4,27.499666666666666
attack,3900.0,E0_1_4700m,2143.6,27.40666666666667
attack,3900.0,E0_1_4800m,2150.0,27.304333333333332
attack,3900.0,E0_1_4900m,2152.8,27.211666666666666
attack,3900.0,E0_1_5000m,2156.8,27.139666666666667
attack,3900.0,E0_1_500m,2193.6,27.142000000000003
attack,3900.0,E0_1_600m,2198.8,27.038
attack,3900.0,E0_1_700m,2200.0,26.92233333333333
attack,3900.0,E0_1_800m,2198.8,26.830666666666666
attack,3900.0,E0_1_900m,2198.4,26.74266666666667
attack,4200.0,E0_0_0m,0.0,-1.0
attack,4200.0,E0_0_1000m,1795.6,25.389333333333333
attack,4200.0,E0_0_100m,1830.8,24.980333333333327
attack,4200.0,E0_0_1100m,1796.0,25.304333333333336
attack,4200.0,E0_0_1200m,1789.2,25.219666666666665
attack,4200.0,E0_0_1300m,1780.8,25.165666666666667
attack,4200.0,E0_0_1400m,1776.8,25.10333333333334
attack,4200.0,E0_0_1500m,1783.2,25.014333333333337
attack,4200.0,E0_0_1600m,1782.0,24.92533333333334
attack,4200.0,E0_0_1700m,1788.0,24.805999999999997
attack,4200.0,E0_0_1800m,1789.6,24.633999999999997
attack,4200.0,E0_0_1900m,1792.4,24.410666666666664
attack,4200.0,E0_0_2000m,1802.8,24.091333333333335
attack,4200.0,E0_0_200m,1829.2,25.671
attack,4200.0,E0_0_2100m,1799.2,23.663999999999994
attack,4200.0,E0_0_2200m,1802.0,23.106666666666662
attack,4200.0,E0_0_2300m,1805.2,22.421333333333333
attack,4200.0,E0_0_2400m,1807.6,21.630333333333333
attack,4200.0,E0_0_2500m,1810.0,20.740333333333332
attack,4200.0,E0_0_2600m,1819.2,19.70366666666667
attack,4200.0,E0_0_2700m,1823.6,18.576999999999998
attack,4200.0,E0_0_2800m,1833.6,17.381666666666668
attack,4200.0,E0_0_2900m,1841.2,16.05833333333333
attack,4200.0,E0_0_3000m,1850.0,13.898666666666665
attack,4200.0,E0_0_300m,1834.4,25.845333333333333
attack,4200.0,E0_0_3100m,1872.8,13.522333333333336
attack,4200.0,E0_0_3200m,1873.6,13.451999999999998
attack,4200.0,E0_0_3300m,1867.2,13.436333333333332
attack,4200.0,E0_0_3400m,1863.6,13.42666666666667
attack,4200.0,E0_0_3500m,1854.4,13.424000000000001
attack,4200.0,E0_0_3600m,1843.2,13.420333333333337
attack,4200.0,E0_0_3700m,1835.2,13.423
attack,4200.0,E0_0_3800m,1822.8,13.428000000000003
attack,4200.0,E0_0_3900m,1809.2,13.425000000000002
attack,4200.0,E0_0_4000m,1804.8,14.702333333333332
attack,4200.0,E0_0_400m,1820.8,25.86633333333333
attack,4200.0,E0_0_4100m,1759.2,25.108999999999998
attack,4200.0,E0_0_4200m,1735.6,26.95066666666667
attack,4200.0,E0_0_4300m,1735.2,26.880666666666666
attack,4200.0,E0_0_4400m,1733.2,26.649
attack,4200.0,E0_0_4500m,1722.4,26.43766666666667
attack,4200.0,E0_0_4600m,1723.2,26.224333333333334
attack,4200.0,E0_0_4700m,1716.0,26.061333333333334
attack,4200.0,E0_0_4800m,1711.6,25.904666666666667
attack,4200.0,E0_0_4900m,1704.4,25.775333333333332
attack,4200.0,E0_0_5000m,1698.0,25.64933333333333
attack,4200.0,E0_0_500m,1812.8,25.813666666666666
attack,4200.0,E0_0_600m,1807.2,25.719666666666665
attack,4200.0,E0_0_700m,1802.4,25.639333333333333
attack,4200.0,E0_0_800m,1804.0,25.56566666666667
attack,4200.0,E0_0_900m,1800.8,25.47366666666667
attack,4200.0,E0_1_0m,0.0,-1.0
attack,4200.0,E0_1_1000m,2209.6,26.821
attack,4200.0,E0_1_100m,2195.2,26.084333333333337
attack,4200.0,E0_1_1100m,2208.0,26.69266666666667
attack,4200.0,E0_1_1200m,2216.0,26.589000000000002
attack,4200.0,E0_1_1300m,2219.2,26.49966666666667
attack,4200.0,E0_1_1400m,2216.0,26.44166666666667
attack,4200.0,E0_1_1500m,2212.8,26.397333333333336
attack,4200.0,E0_1_1600m,2213.2,26.338333333333328
attack,4200.0,E0_1_1700m,2206.8,26.242999999999995
attack,4200.0,E0_1_1800m,2205.2,26.058000000000003
attack,4200.0,E0_1_1900m,2207.6,25.800333333333334
attack,4200.0,E0_1_2000m,2204.4,25.425
attack,4200.0,E0_1_200m,2196.0,27.171333333333333
attack,4200.0,E0_1_2100m,2202.0,24.928666666666672
attack,4200.0,E0_1_2200m,2199.6,24.270666666666667
attack,4200.0,E0_1_2300m,2196.8,23.408333333333335
attack,4200.0,E0_1_2400m,2194.8,22.373666666666672
attack,4200.0,E0_1_2500m,2188.8,21.148666666666667
attack,4200.0,E0_1_2600m,2173.2,19.749333333333333
attack,4200.0,E0_1_2700m,2152.4,18.207666666666665
attack,4200.0,E0_1_2800m,2122.8,16.572333333333333
attack,4200.0,E0_1_2900m,2095.2,15.009000000000002
attack,4200.0,E0_1_3000m,2069.2,13.659333333333334
attack,4200.0,E0_1_300m,2182.8,27.40233333333333
attack,4200.0,E0_1_3100m,2021.2,13.501333333333333
attack,4200.0,E0_1_3200m,1998.4,13.463
attack,4200.0,E0_1_3300m,1982.4,13.444999999999999
attack,4200.0,E0_1_3400m,1965.6,13.425
attack,4200.0,E0_1_3500m,1953.6,13.421666666666669
attack,4200.0,E0_1_3600m,1935.2,13.432
attack,4200.0,E0_1_3700m,1911.2,13.432333333333336
attack,4200.0,E0_1_3800m,1894.0,13.444333333333335
attack,4200.0,E0_1_3900m,1871.2,13.462
attack,4200.0,E0_1_4000m,1842.4,15.244333333333335
attack,4200.0,E0_1_400m,2184.0,27.414666666666673
attack,4200.0,E0_1_4100m,1870.4,25.84266666666667
attack,4200.0,E0_1_4200m,1896.4,28.68066666666666
attack,4200.0,E0_1_4300m,1900.8,28.81833333333333
attack,4200.0,E0_1_4400m,1907.2,28.58766666666667
attack,4200.0,E0_1_4500m,1914.8,28.359333333333332
attack,4200.0,E0_1_4600m,1918.4,28.152666666666672
attack,4200.0,E0_1_4700m,1922.4,27.947666666666667
attack,4200.0,E0_1_4800m,1932.8,27.75966666666666
attack,4200.0,E0_1_4900m,1934.8,27.584
attack,4200.0,E0_1_5000m,1944.0,27.448999999999998
attack,4200.0,E0_1_500m,2192.0,27.365
attack,4200.0,E0_1_600m,2192.4,27.279
attack,4200.0,E0_1_700m,2191.2,27.188000000000002
attack,4200.0,E0_1_800m,2197.2,27.070666666666668
attack,4200.0,E0_1_900m,2201.2,26.934000000000005
attack,4500.0,E0_0_0m,0.0,-1.0
attack,4500.0,E0_0_1000m,1832.4,25.18766666666666
attack,4500.0,E0_0_100m,1847.6,24.826666666666668
attack,4500.0,E0_0_1100m,1826.4,25.108999999999998
attack,4500.0,E0_0_1200m,1822.0,25.00733333333333
attack,4500.0,E0_0_1300m,1824.0,24.908
attack,4500.0,E0_0_1400m,1828.8,24.786999999999995
attack,4500.0,E0_0_1500m,1817.6,24.641000000000002
attack,4500.0,E0_0_1600m,1814.4,24.460000000000004
attack,4500.0,E0_0_1700m,1815.6,24.25033333333333
attack,4500.0,E0_0_1800m,1816.0,23.980999999999998
attack,4500.0,E0_0_1900m,1814.8,23.62
attack,4500.0,E0_0_2000m,1811.6,23.12533333333334
attack,4500.0,E0_0_200m,1840.0,25.61633333333333
attack,4500.0,E0_0_2100m,1813.6,22.569
attack,4500.0,E0_0_2200m,1816.4,21.919000000000004
attack,4500.0,E0_0_2300m,1820.4,21.19666666666667
attack,4500.0,E0_0_2400m,1816.8,20.36766666666667
attack,4500.0,E0_0_2500m,1819.6,19.413
attack,4500.0,E0_0_2600m,1829.6,18.496333333333332
attack,4500.0,E0_0_2700m,1847.2,17.67133333333333
attack,4500.0,E0_0_2800m,1860.4,16.824
attack,4500.0,E0_0_2900m,1882.4,15.806000000000003
attack,4500.0,E0_0_3000m,1890.4,13.826666666666666
attack,4500.0,E0_0_300m,1840.4,25.782666666666668
attack,4500.0,E0_0_3100m,1912.0,13.491999999999997
attack,4500.0,E0_0_3200m,1916.8,13.433666666666669
attack,4500.0,E0_0_3300m,1922.8,13.415333333333338
attack,4500.0,E0_0_3400m,1924.0,13.41266666666667
attack,4500.0,E0_0_3500m,1925.6,13.411000000000005
attack,4500.0,E0_0_3600m,1930.4,13.41033333333334
attack,4500.0,E0_0_3700m,1932.8,13.409666666666674
attack,4500.0,E0_0_3800m,1937.6,13.40933333333334
attack,4500.0,E0_0_3900m,1935.6,13.413000000000004
attack,4500.0,E0_0_4000m,1951.2,14.751666666666667
attack,4500.0,E0_0_400m,1846.0,25.792666666666666
attack,4500.0,E0_0_4100m,1933.6,25.115
attack,4500.0,E0_0_4200m,1918.4,26.957999999999995
attack,4500.0,E0_0_4300m,1905.6,26.89133333333333
attack,4500.0,E0_0_4400m,1898.4,26.675666666666668
attack,4500.0,E0_0_4500m,1893.2,26.426666666666677
attack,4500.0,E0_0_4600m,1882.8,26.224333333333334
attack,4500.0,E0_0_4700m,1884.8,26.07433333333334
attack,4500.0,E0_0_4800m,1873.2,25.979
attack,4500.0,E0_0_4900m,1872.4,25.871333333333332
attack,4500.0,E0_0_5000m,1866.0,25.753333333333334
attack,4500.0,E0_0_500m,1842.8,25.713333333333328
attack,4500.0,E0_0_600m,1843.6,25.609666666666666
attack,4500.0,E0_0_700m,1846.4,25.49966666666667
attack,4500.0,E0_0_800m,1840.0,25.382
attack,4500.0,E0_0_900m,1828.0,25.272
attack,4500.0,E0_1_0m,0.0,-1.0
attack,4500.0,E0_1_1000m,2252.8,26.66633333333333
attack,4500.0,E0_1_100m,2209.6,25.994333333333334
attack,4500.0,E0_1_1100m,2258.8,26.553333333333335
attack,4500.0,E0_1_1200m,2262.8,26.45733333333333
attack,4500.0,E0_1_1300m,2260.4,26.358
attack,4500.0,E0_1_1400m,2252.4,26.23633333333333
attack,4500.0,E0_1_1500m,2252.4,26.07166666666666
attack,4500.0,E0_1_1600m,2250.4,25.851
attack,4500.0,E0_1_1700m,2251.2,25.577333333333332
attack,4500.0,E0_1_1800m,2251.6,25.256000000000007
attack,4500.0,E0_1_1900m,2245.6,24.828666666666667
attack,4500.0,E0_1_2000m,2240.8,24.267999999999997
attack,4500.0,E0_1_200m,2221.2,27.151999999999997
attack,4500.0,E0_1_2100m,2240.4,23.55733333333333
attack,4500.0,E0_1_2200m,2229.2,22.742666666666665
attack,4500.0,E0_1_2300m,2217.2,21.761000000000003
attack,4500.0,E0_1_2400m,2202.8,20.616000000000003
attack,4500.0,E0_1_2500m,2189.2,19.356999999999996
attack,4500.0,E0_1_2600m,2170.8,18.035666666666668
attack,4500.0,E0_1_2700m,2156.0,16.732333333333333
attack,4500.0,E0_1_2800m,2135.6,15.478999999999997
attack,4500.0,E0_1_2900m,2112.4,14.375333333333334
attack,4500.0,E0_1_3000m,2097.6,13.528333333333332
attack,4500.0,E0_1_300m,2232.8,27.373333333333335
attack,4500.0,E0_1_3100m,2074.0,13.447666666666668
attack,4500.0,E0_1_3200m,2062.8,13.427666666666669
attack,4500.0,E0_1_3300m,2054.8,13.415000000000003
attack,4500.0,E0_1_3400m,2054.8,13.411666666666667
attack,4500.0,E0_1_3500m,2050.4,13.408
attack,4500.0,E0_1_3600m,2051.2,13.405333333333337
attack,4500.0,E0_1_3700m,2056.4,13.401999999999997
attack,4500.0,E0_1_3800m,2056.4,13.400333333333332
attack,4500.0,E0_1_3900m,2055.2,13.404
attack,4500.0,E0_1_4000m,2040.0,15.081999999999995
attack,4500.0,E0_1_400m,2235.2,27.354000000000003
attack,4500.0,E0_1_4100m,2055.6,25.868666666666666
attack,4500.0,E0_1_4200m,2071.2,28.842666666666663
attack,4500.0,E0_1_4300m,2079.6,28.978333333333335
attack,4500.0,E0_1_4400m,2086.0,28.817333333333334
attack,4500.0,E0_1_4500m,2094.0,28.633666666666667
attack,4500.0,E0_1_4600m,2098.8,28.49333333333333
attack,4500.0,E0_1_4700m,2097.6,28.369333333333334
attack,4500.0,E0_1_4800m,2104.4,28.23933333333333
attack,4500.0,E0_1_4900m,2110.0,28.12
attack,4500.0,E0_1_5000m,2114.0,28.008666666666667
attack,4500.0,E0_1_500m,2242.4,27.279666666666667
attack,4500.0,E0_1_600m,2246.4,27.167333333333332
attack,4500.0,E0_1_700m,2244.0,27.051
attack,4500.0,E0_1_800m,2244.8,26.912999999999997
attack,4500.0,E0_1_900m,2253.6,26.77866666666667
attack,4800.0,E0_0_0m,0.0,-1.0
attack,4800.0,E0_0_1000m,1816.0,25.2
attack,4800.0,E0_0_100m,1842.0,24.669333333333338
attack,4800.0,E0_0_1100m,1810.4,25.11366666666667
attack,4800.0,E0_0_1200m,1814.4,25.011000000000003
attack,4800.0,E0_0_1300m,1816.0,24.87533333333333
attack,4800.0,E0_0_1400m,1825.2,24.73833333333334
attack,4800.0,E0_0_1500m,1828.8,24.516999999999996
attack,4800.0,E0_0_1600m,1830.4,24.212999999999997
attack,4800.0,E0_0_1700m,1831.2,23.839333333333336
attack,4800.0,E0_0_1800m,1829.2,23.32866666666667
attack,4800.0,E0_0_1900m,1833.2,22.735
attack,4800.0,E0_0_2000m,1830.8,22.15
attack,4800.0,E0_0_200m,1840.4,25.465000000000007
attack,4800.0,E0_0_2100m,1835.2,21.576000000000008
attack,4800.0,E0_0_2200m,1835.6,20.983333333333334
attack,4800.0,E0_0_2300m,1838.0,20.336333333333336
attack,4800.0,E0_0_2400m,1848.4,19.590333333333334
attack,4800.0,E0_0_2500m,1861.6,18.780000000000005
attack,4800.0,E0_0_2600m,1880.0,17.973
attack,4800.0,E0_0_2700m,1892.0,17.319999999999997
attack,4800.0,E0_0_2800m,1901.6,16.64
attack,4800.0,E0_0_2900m,1911.2,15.667666666666667
attack,4800.0,E0_0_3000m,1926.0,13.780666666666667
attack,4800.0,E0_0_300m,1834.8,25.63666666666666
attack,4800.0,E0_0_3100m,1948.0,13.485333333333333
attack,4800.0,E0_0_3200m,1958.0,13.435666666666668
attack,4800.0,E0_0_3300m,1958.8,13.41466666666667
attack,4800.0,E0_0_3400m,1958.0,13.409666666666672
attack,4800.0,E0_0_3500m,1958.8,13.410666666666673
attack,4800.0,E0_0_3600m,1956.8,13.409333333333338
attack,4800.0,E0_0_3700m,1953.2,13.410000000000005
attack,4800.0,E0_0_3800m,1950.0,13.410000000000005
attack,4800.0,E0_0_3900m,1953.6,13.40633333333334
attack,4800.0,E0_0_4000m,1967.6,14.736666666666668
attack,4800.0,E0_0_400m,1829.2,25.625999999999998
attack,4800.0,E0_0_4100m,1940.0,25.051666666666666
attack,4800.0,E0_0_4200m,1932.0,26.730999999999998
attack,4800.0,E0_0_4300m,1920.0,26.62166666666667
attack,4800.0,E0_0_4400m,1916.4,26.392
attack,4800.0,E0_0_4500m,1914.4,26.191666666666663
attack,4800.0,E0_0_4600m,1904.8,26.037666666666663
attack,4800.0,E0_0_4700m,1899.6,25.878
attack,4800.0,E0_0_4800m,1894.4,25.744333333333334
attack,4800.0,E0_0_4900m,1887.2,25.62366666666667
attack,4800.0,E0_0_5000m,1882.8,25.53966666666667
attack,4800.0,E0_0_500m,1835.2,25.57
attack,4800.0,E0_0_600m,1826.8,25.476666666666674
attack,4800.0,E0_0_700m,1824.0,25.41866666666667
attack,4800.0,E0_0_800m,1819.6,25.356666666666666
attack,4800.0,E0_0_900m,1820.4,25.285
attack,4800.0,E0_1_0m,0.0,-1.0
attack,4800.0,E0_1_1000m,2196.0,26.780000000000005
attack,4800.0,E0_1_100m,2203.2,25.85866666666666
attack,4800.0,E0_1_1100m,2204.4,26.661666666666665
attack,4800.0,E0_1_1200m,2201.2,26.53966666666667
attack,4800.0,E0_1_1300m,2201.2,26.413999999999998
attack,4800.0,E0_1_1400m,2202.8,26.229666666666663
attack,4800.0,E0_1_1500m,2207.6,25.956333333333337
attack,4800.0,E0_1_1600m,2214.4,25.607000000000003
attack,4800.0,E0_1_1700m,2211.6,25.148999999999997
attack,4800.0,E0_1_1800m,2214.4,24.55166666666667
attack,4800.0,E0_1_1900m,2210.4,23.819
attack,4800.0,E0_1_2000m,2214.0,23.051
attack,4800.0,E0_1_200m,2200.0,27.127999999999997
attack,4800.0,E0_1_2100m,2206.4,22.253000000000004
attack,4800.0,E0_1_2200m,2202.0,21.39966666666667
attack,4800.0,E0_1_2300m,2192.8,20.45
attack,4800.0,E0_1_2400m,2187.6,19.410000000000004
attack,4800.0,E0_1_2500m,2178.8,18.270000000000003
attack,4800.0,E0_1_2600m,2159.2,17.053666666666665
attack,4800.0,E0_1_2700m,2147.2,15.886333333333333
attack,4800.0,E0_1_2800m,2137.2,14.919000000000004
attack,4800.0,E0_1_2900m,2127.6,14.136333333333335
attack,4800.0,E0_1_3000m,2114.0,13.496000000000004
attack,4800.0,E0_1_300m,2197.6,27.326
attack,4800.0,E0_1_3100m,2092.0,13.437000000000003
attack,4800.0,E0_1_3200m,2089.2,13.419000000000004
attack,4800.0,E0_1_3300m,2087.2,13.406000000000002
attack,4800.0,E0_1_3400m,2084.4,13.400666666666668
attack,4800.0,E0_1_3500m,2082.0,13.399333333333336
attack,4800.0,E0_1_3600m,2080.4,13.395666666666669
attack,4800.0,E0_1_3700m,2078.4,13.395000000000003
attack,4800.0,E0_1_3800m,2077.6,13.392666666666669
attack,4800.0,E0_1_3900m,2076.8,13.399666666666667
attack,4800.0,E0_1_4000m,2063.2,15.102666666666664
attack,4800.0,E0_1_400m,2199.6,27.325000000000003
attack,4800.0,E0_1_4100m,2094.0,25.828333333333333
attack,4800.0,E0_1_4200m,2096.8,28.705
attack,4800.0,E0_1_4300m,2111.6,28.819999999999997
attack,4800.0,E0_1_4400m,2116.0,28.614000000000008
attack,4800.0,E0_1_4500m,2114.4,28.433
attack,4800.0,E0_1_4600m,2121.2,28.24366666666667
attack,4800.0,E0_1_4700m,2132.4,28.065999999999995
attack,4800.0,E0_1_4800m,2137.6,27.912333333333333
attack,4800.0,E0_1_4900m,2143.2,27.791666666666664
attack,4800.0,E0_1_5000m,2139.6,27.681666666666672
attack,4800.0,E0_1_500m,2194.4,27.305333333333337
attack,4800.0,E0_1_600m,2196.8,27.207
attack,4800.0,E0_1_700m,2196.4,27.112
attack,4800.0,E0_1_800m,2199.6,27.019999999999996
attack,4800.0,E0_1_900m,2196.8,26.912666666666663
attack,5100.0,E0_0_0m,0.0,-1.0
attack,5100.0,E0_0_1000m,1775.2,25.422000000000004
attack,5100.0,E0_0_100m,1803.6,24.984333333333336
attack,5100.0,E0_0_1100m,1778.4,25.312333333333324
attack,5100.0,E0_0_1200m,1779.6,25.17433333333333
attack,5100.0,E0_0_1300m,1772.4,25.053666666666665
attack,5100.0,E0_0_1400m,1766.8,24.93833333333334
attack,5100.0,E0_0_1500m,1768.4,24.79
attack,5100.0,E0_0_1600m,1762.0,24.609
attack,5100.0,E0_0_1700m,1770.0,24.346666666666668
attack,5100.0,E0_0_1800m,1775.2,24.00166666666667
attack,5100.0,E0_0_1900m,1783.2,23.54933333333333
attack,5100.0,E0_0_2000m,1787.6,22.975666666666665
attack,5100.0,E0_0_200m,1804.0,25.776333333333337
attack,5100.0,E0_0_2100m,1793.6,22.30966666666667
attack,5100.0,E0_0_2200m,1804.8,21.586000000000006
attack,5100.0,E0_0_2300m,1810.0,20.797666666666668
attack,5100.0,E0_0_2400m,1812.8,19.942333333333334
attack,5100.0,E0_0_2500m,1820.8,19.076
attack,5100.0,E0_0_2600m,1830.0,18.25033333333333
attack,5100.0,E0_0_2700m,1838.8,17.516000000000002
attack,5100.0,E0_0_2800m,1856.8,16.740333333333336
attack,5100.0,E0_0_2900m,1872.4,15.798333333333336
attack,5100.0,E0_0_3000m,1886.0,13.853333333333335
attack,5100.0,E0_0_300m,1801.2,25.92
attack,5100.0,E0_0_3100m,1916.4,13.500333333333334
attack,5100.0,E0_0_3200m,1926.8,13.435000000000002
attack,5100.0,E0_0_3300m,1933.6,13.414333333333337
attack,5100.0,E0_0_3400m,1936.4,13.411333333333337
attack,5100.0,E0_0_3500m,1941.6,13.410000000000005
attack,5100.0,E0_0_3600m,1944.0,13.409000000000004
attack,5100.0,E0_0_3700m,1946.0,13.409000000000008
attack,5100.0,E0_0_3800m,1948.0,13.408000000000005
attack,5100.0,E0_0_3900m,1952.4,13.41066666666667
attack,5100.0,E0_0_4000m,1972.8,14.765333333333333
attack,5100.0,E0_0_400m,1796.0,25.93233333333334
attack,5100.0,E0_0_4100m,1940.8,25.088666666666665
attack,5100.0,E0_0_4200m,1931.2,26.894999999999996
attack,5100.0,E0_0_4300m,1929.6,26.767333333333337
attack,5100.0,E0_0_4400m,1928.0,26.544000000000004
attack,5100.0,E0_0_4500m,1921.6,26.308333333333334
attack,5100.0,E0_0_4600m,1925.2,26.097333333333328
attack,5100.0,E0_0_4700m,1916.4,25.938333333333336
attack,5100.0,E0_0_4800m,1903.6,25.796
attack,5100.0,E0_0_4900m,1906.0,25.66866666666666
attack,5100.0,E0_0_5000m,1897.2,25.557000000000002
attack,5100.0,E0_0_500m,1793.2,25.876666666666658
attack,5100.0,E0_0_600m,1792.4,25.790333333333333
attack,5100.0,E0_0_700m,1794.8,25.694666666666663
attack,5100.0,E0_0_800m,1785.2,25.62066666666667
attack,5100.0,E0_0_900m,1783.6,25.528000000000002
attack,5100.0,E0_1_0m,0.0,-1.0
attack,5100.0,E0_1_1000m,2216.0,26.965666666666664
attack,5100.0,E0_1_100m,2170.8,26.044666666666668
attack,5100.0,E0_1_1100m,2218.4,26.860000000000003
attack,5100.0,E0_1_1200m,2215.2,26.749000000000002
attack,5100.0,E0_1_1300m,2218.0,26.61
attack,5100.0,E0_1_1400m,2213.6,26.46266666666667
attack,5100.0,E0_1_1500m,2211.6,26.278333333333332
attack,5100.0,E0_1_1600m,2219.6,26.027333333333335
attack,5100.0,E0_1_1700m,2215.2,25.717666666666673
attack,5100.0,E0_1_1800m,2212.4,25.283
attack,5100.0,E0_1_1900m,2211.6,24.749000000000002
attack,5100.0,E0_1_2000m,2203.2,24.089666666666666
attack,5100.0,E0_1_200m,2166.0,27.26333333333333
attack,5100.0,E0_1_2100m,2197.6,23.279666666666664
attack,5100.0,E0_1_2200m,2183.6,22.32566666666667
