interval_begin,interval_id_combined,link,pos,SPR,FR,interval_harmonicMeanSpeed_attack,interval_harmonicMeanSpeed_base,interval_flow_attack,interval_flow_base
1800.0,E0_1600m,E0,1600,0.99,1.0,25.36,25.5,3990.8,3992.4
1800.0,E0_1700m,E0,1700,0.99,1.0,25.31,25.46,3983.2,3984.0
1800.0,E0_1800m,E0,1800,1.0,1.0,25.29,25.41,3982.0,3985.6
1800.0,E0_1900m,E0,1900,1.0,1.0,25.25,25.36,3977.2,3980.8
1800.0,E0_2000m,E0,2000,1.0,1.0,25.19,25.31,3968.8,3971.2
1800.0,E0_2100m,E0,2100,0.99,1.0,25.12,25.26,3959.6,3961.6
1800.0,E0_2200m,E0,2200,0.99,1.0,25.04,25.2,3953.2,3952.0
1800.0,E0_2300m,E0,2300,0.99,1.0,24.96,25.12,3947.6,3947.6
1800.0,E0_2400m,E0,2400,0.99,1.0,24.86,25.06,3946.8,3951.2
1800.0,E0_2500m,E0,2500,0.99,1.0,24.72,25.03,3946.0,3952.4
1800.0,E0_2600m,E0,2600,0.98,1.0,24.55,24.98,3942.0,3950.8
1800.0,E0_2700m,E0,2700,0.97,1.0,24.3,24.93,3934.4,3942.4
1800.0,E0_2800m,E0,2800,0.96,1.0,23.91,24.89,3933.2,3942.4
1800.0,E0_2900m,E0,2900,0.94,1.0,23.26,24.84,3938.0,3943.6
1800.0,E0_3000m,E0,3000,0.89,1.0,22.16,24.8,3946.4,3950.0
1800.0,E0_3100m,E0,3100,0.89,1.0,22.02,24.77,3945.6,3955.6
1800.0,E0_3200m,E0,3200,0.89,1.0,22.09,24.75,3939.6,3957.2
1800.0,E0_3300m,E0,3300,0.89,1.0,22.1,24.72,3942.8,3960.4
1800.0,E0_3400m,E0,3400,0.9,0.99,22.1,24.68,3942.0,3962.8
1800.0,E0_3500m,E0,3500,0.9,0.99,22.08,24.63,3939.2,3963.2
1800.0,E0_3600m,E0,3600,0.9,1.0,22.09,24.59,3946.4,3956.4
1800.0,E0_3700m,E0,3700,0.9,1.0,22.1,24.58,3953.2,3962.0
1800.0,E0_3800m,E0,3800,0.9,1.0,22.11,24.57,3964.4,3979.2
1800.0,E0_3900m,E0,3900,0.9,1.0,22.15,24.54,3964.8,3982.8
1800.0,E0_4000m,E0,4000,0.94,1.0,23.01,24.51,3966.8,3985.6
1800.0,E0_4100m,E0,4100,1.05,0.99,25.6,24.48,3964.0,3986.4
1800.0,E0_4200m,E0,4200,1.05,0.99,25.79,24.47,3952.8,3978.0
1800.0,E0_4300m,E0,4300,1.05,0.99,25.73,24.47,3952.0,3972.4
1800.0,E0_4400m,E0,4400,1.05,1.0,25.65,24.46,3960.8,3966.8
1800.0,E0_4500m,E0,4500,1.05,1.0,25.55,24.45,3957.2,3963.6
1800.0,E0_4600m,E0,4600,1.04,1.0,25.46,24.46,3960.0,3968.4
1800.0,E0_4700m,E0,4700,1.04,1.0,25.4,24.48,3956.8,3966.4
1800.0,E0_4800m,E0,4800,1.04,1.0,25.37,24.5,3954.0,3969.6
1800.0,E0_4900m,E0,4900,1.03,1.0,25.34,24.54,3952.8,3971.2
1800.0,E0_5000m,E0,5000,1.03,0.99,25.31,24.59,3955.2,3978.8
2100.0,E0_0m,E0,0,-1.0,1.0,-1.0,-1.0,0.0,0.0
2100.0,E0_100m,E0,100,0.99,1.0,26.55,26.7,4057.6,4060.0
2100.0,E0_200m,E0,200,1.0,1.0,26.79,26.84,4056.0,4056.4
2100.0,E0_300m,E0,300,1.0,1.0,26.76,26.78,4053.6,4053.6
2100.0,E0_400m,E0,400,1.0,1.0,26.67,26.65,4053.2,4054.0
2100.0,E0_500m,E0,500,1.0,1.0,26.59,26.55,4049.6,4049.6
2100.0,E0_600m,E0,600,1.0,1.0,26.5,26.44,4048.8,4048.4
2100.0,E0_700m,E0,700,1.0,1.0,26.4,26.32,4044.8,4046.8
2100.0,E0_800m,E0,800,1.0,1.0,26.3,26.22,4042.4,4045.6
2100.0,E0_900m,E0,900,1.0,1.0,26.22,26.12,4036.4,4038.4
2100.0,E0_1000m,E0,1000,1.0,1.0,26.14,26.03,4032.0,4032.4
2100.0,E0_1100m,E0,1100,1.0,1.0,26.06,25.94,4023.6,4028.8
2100.0,E0_1200m,E0,1200,1.01,1.0,25.99,25.85,4028.8,4029.6
2100.0,E0_1300m,E0,1300,1.01,1.0,25.9,25.75,4026.8,4027.6
2100.0,E0_1400m,E0,1400,1.01,1.0,25.82,25.67,4034.0,4032.0
2100.0,E0_1500m,E0,1500,1.01,1.0,25.75,25.6,4033.6,4030.8
2100.0,E0_1600m,E0,1600,1.01,1.0,25.68,25.53,4045.6,4039.6
2100.0,E0_1700m,E0,1700,1.0,1.0,25.6,25.48,4046.0,4040.4
2100.0,E0_1800m,E0,1800,1.0,1.0,25.54,25.42,4054.0,4045.2
2100.0,E0_1900m,E0,1900,1.0,1.0,25.47,25.36,4051.2,4044.4
2100.0,E0_2000m,E0,2000,1.0,1.0,25.41,25.29,4056.0,4050.0
2100.0,E0_2100m,E0,2100,1.0,1.0,25.35,25.23,4061.6,4056.4
2100.0,E0_2200m,E0,2200,1.0,1.0,25.27,25.16,4063.6,4059.6
2100.0,E0_2300m,E0,2300,1.0,1.0,25.17,25.1,4063.6,4059.6
2100.0,E0_2400m,E0,2400,1.0,1.0,25.04,25.05,4064.4,4060.0
2100.0,E0_2500m,E0,2500,1.0,1.0,24.9,24.99,4075.2,4062.4
2100.0,E0_2600m,E0,2600,0.99,1.0,24.68,24.94,4078.4,4062.0
2100.0,E0_2700m,E0,2700,0.98,1.0,24.38,24.9,4081.2,4062.4
2100.0,E0_2800m,E0,2800,0.96,1.0,23.95,24.87,4077.2,4058.8
2100.0,E0_2900m,E0,2900,0.94,1.0,23.27,24.84,4076.0,4058.4
2100.0,E0_3000m,E0,3000,0.89,1.0,22.19,24.8,4064.0,4050.0
2100.0,E0_3100m,E0,3100,0.89,1.01,22.05,24.77,4068.8,4048.4
2100.0,E0_3200m,E0,3200,0.9,1.01,22.13,24.73,4070.0,4046.4
2100.0,E0_3300m,E0,3300,0.9,1.0,22.15,24.68,4064.4,4044.4
2100.0,E0_3400m,E0,3400,0.9,1.01,22.15,24.65,4063.6,4041.6
2100.0,E0_3500m,E0,3500,0.9,1.01,22.14,24.63,4059.2,4034.4
2100.0,E0_3600m,E0,3600,0.9,1.0,22.13,24.62,4049.2,4029.2
2100.0,E0_3700m,E0,3700,0.9,1.01,22.13,24.61,4038.8,4016.8
2100.0,E0_3800m,E0,3800,0.9,1.01,22.13,24.59,4035.2,3998.4
2100.0,E0_3900m,E0,3900,0.9,1.01,22.18,24.58,4032.0,3989.6
2100.0,E0_4000m,E0,4000,0.94,1.01,23.1,24.57,4025.2,3982.0
2100.0,E0_4100m,E0,4100,1.05,1.01,25.82,24.57,4021.2,3979.2
2100.0,E0_4200m,E0,4200,1.06,1.01,26.0,24.57,4024.0,3977.6
2100.0,E0_4300m,E0,4300,1.05,1.01,25.91,24.57,4020.0,3972.4
2100.0,E0_4400m,E0,4400,1.05,1.01,25.82,24.57,4004.4,3969.6
2100.0,E0_4500m,E0,4500,1.05,1.01,25.73,24.56,4002.4,3970.8
2100.0,E0_4600m,E0,4600,1.04,1.01,25.64,24.57,4005.6,3967.2
2100.0,E0_4700m,E0,4700,1.04,1.01,25.6,24.6,4006.4,3968.0
2100.0,E0_4800m,E0,4800,1.04,1.01,25.57,24.63,4016.4,3959.2
2100.0,E0_4900m,E0,4900,1.04,1.02,25.55,24.67,4022.8,3956.4
2100.0,E0_5000m,E0,5000,1.03,1.02,25.55,24.72,4015.2,3945.6
2400.0,E0_0m,E0,0,-1.0,1.0,-1.0,-1.0,0.0,0.0
2400.0,E0_100m,E0,100,0.98,1.0,26.18,26.82,3982.8,3977.6
2400.0,E0_200m,E0,200,0.99,1.0,26.62,26.94,3982.8,3978.4
2400.0,E0_300m,E0,300,0.99,1.0,26.65,26.82,3982.4,3982.0
2400.0,E0_400m,E0,400,1.0,1.0,26.61,26.7,3989.6,3987.2
2400.0,E0_500m,E0,500,1.0,1.0,26.52,26.54,3998.8,3999.2
2400.0,E0_600m,E0,600,1.0,1.0,26.38,26.38,4002.0,4003.2
2400.0,E0_700m,E0,700,1.0,1.0,26.25,26.24,4006.8,4006.0
2400.0,E0_800m,E0,800,1.0,1.0,26.14,26.14,4010.0,4008.4
2400.0,E0_900m,E0,900,1.0,1.0,26.02,26.02,4018.8,4019.2
2400.0,E0_1000m,E0,1000,1.0,1.0,25.9,25.9,4023.2,4022.4
2400.0,E0_1100m,E0,1100,1.0,1.0,25.8,25.79,4028.4,4024.0
2400.0,E0_1200m,E0,1200,1.0,1.0,25.72,25.7,4025.2,4023.6
2400.0,E0_1300m,E0,1300,1.0,1.0,25.67,25.62,4021.6,4024.0
2400.0,E0_1400m,E0,1400,1.0,1.0,25.62,25.53,4016.4,4022.4
2400.0,E0_1500m,E0,1500,1.0,1.0,25.55,25.46,4012.4,4015.6
2400.0,E0_1600m,E0,1600,1.0,1.0,25.48,25.42,4004.4,4011.6
2400.0,E0_1700m,E0,1700,1.0,1.0,25.42,25.38,4006.8,4014.0
2400.0,E0_1800m,E0,1800,1.0,1.0,25.37,25.35,4002.8,4010.0
2400.0,E0_1900m,E0,1900,1.0,1.0,25.33,25.33,4006.0,4007.2
2400.0,E0_2000m,E0,2000,1.0,1.0,25.27,25.29,4002.4,4004.0
2400.0,E0_2100m,E0,2100,1.0,1.0,25.18,25.25,3996.8,3997.6
2400.0,E0_2200m,E0,2200,0.99,1.0,25.06,25.23,3993.2,3993.2
2400.0,E0_2300m,E0,2300,0.99,1.0,24.85,25.2,3995.6,3994.8
2400.0,E0_2400m,E0,2400,0.97,1.0,24.51,25.18,3995.6,3997.6
2400.0,E0_2500m,E0,2500,0.96,1.0,24.02,25.15,3987.2,3998.8
2400.0,E0_2600m,E0,2600,0.93,1.0,23.31,25.1,3983.2,3999.6
2400.0,E0_2700m,E0,2700,0.89,0.99,22.33,25.06,3979.6,4006.8
2400.0,E0_2800m,E0,2800,0.84,0.99,21.12,25.03,3981.6,4012.8
2400.0,E0_2900m,E0,2900,0.79,0.99,19.67,24.98,3968.8,4012.0
2400.0,E0_3000m,E0,3000,0.72,0.99,17.96,24.94,3970.4,4017.2
2400.0,E0_3100m,E0,3100,0.71,0.98,17.78,24.91,3951.6,4024.0
2400.0,E0_3200m,E0,3200,0.72,0.98,17.83,24.91,3934.8,4023.6
2400.0,E0_3300m,E0,3300,0.72,0.98,17.84,24.88,3920.4,4016.8
2400.0,E0_3400m,E0,3400,0.72,0.97,17.82,24.84,3905.6,4013.2
2400.0,E0_3500m,E0,3500,0.72,0.97,17.8,24.8,3886.8,4012.0
2400.0,E0_3600m,E0,3600,0.72,0.97,17.81,24.78,3873.6,4009.2
2400.0,E0_3700m,E0,3700,0.72,0.96,17.81,24.74,3863.2,4016.8
2400.0,E0_3800m,E0,3800,0.72,0.96,17.8,24.71,3850.4,4012.8
2400.0,E0_3900m,E0,3900,0.72,0.96,17.81,24.68,3839.2,4012.0
2400.0,E0_4000m,E0,4000,0.78,0.95,19.27,24.66,3828.4,4014.0
2400.0,E0_4100m,E0,4100,1.07,0.95,26.48,24.65,3825.2,4017.2
2400.0,E0_4200m,E0,4200,1.11,0.95,27.37,24.64,3833.6,4030.8
2400.0,E0_4300m,E0,4300,1.11,0.95,27.28,24.62,3836.0,4043.2
2400.0,E0_4400m,E0,4400,1.1,0.95,27.1,24.61,3845.6,4056.8
2400.0,E0_4500m,E0,4500,1.09,0.95,26.91,24.61,3851.2,4064.4
2400.0,E0_4600m,E0,4600,1.09,0.95,26.73,24.62,3851.2,4070.8
2400.0,E0_4700m,E0,4700,1.08,0.95,26.58,24.62,3854.4,4072.8
2400.0,E0_4800m,E0,4800,1.07,0.94,26.45,24.63,3852.8,4077.6
2400.0,E0_4900m,E0,4900,1.07,0.95,26.31,24.63,3857.2,4074.8
2400.0,E0_5000m,E0,5000,1.06,0.95,26.17,24.68,3864.4,4078.8
2700.0,E0_0m,E0,0,-1.0,1.0,-1.0,-1.0,0.0,0.0
2700.0,E0_100m,E0,100,0.98,1.0,26.29,26.97,3959.6,3961.2
2700.0,E0_200m,E0,200,0.99,1.0,26.73,27.07,3961.2,3963.2
2700.0,E0_300m,E0,300,0.99,1.0,26.75,26.98,3968.0,3966.4
2700.0,E0_400m,E0,400,0.99,1.0,26.67,26.82,3965.2,3966.4
2700.0,E0_500m,E0,500,1.0,1.0,26.58,26.67,3962.8,3964.0
2700.0,E0_600m,E0,600,1.0,1.0,26.48,26.51,3960.4,3962.0
2700.0,E0_700m,E0,700,1.0,1.0,26.38,26.37,3961.6,3962.0
2700.0,E0_800m,E0,800,1.0,1.0,26.28,26.25,3962.4,3963.6
2700.0,E0_900m,E0,900,1.0,1.0,26.18,26.14,3967.2,3967.6
2700.0,E0_1000m,E0,1000,1.0,1.0,26.09,26.04,3964.4,3965.2
2700.0,E0_1100m,E0,1100,1.0,1.0,26.0,25.92,3964.8,3966.0
2700.0,E0_1200m,E0,1200,1.0,1.0,25.93,25.85,3960.0,3959.2
2700.0,E0_1300m,E0,1300,1.0,1.0,25.88,25.79,3960.8,3958.8
2700.0,E0_1400m,E0,1400,1.0,1.0,25.81,25.73,3964.0,3959.2
2700.0,E0_1500m,E0,1500,1.0,1.0,25.75,25.66,3966.0,3962.8
2700.0,E0_1600m,E0,1600,1.0,1.0,25.69,25.59,3977.2,3969.6
2700.0,E0_1700m,E0,1700,1.0,1.0,25.63,25.52,3982.0,3971.6
2700.0,E0_1800m,E0,1800,1.0,1.0,25.56,25.45,3978.4,3970.0
2700.0,E0_1900m,E0,1900,1.0,1.0,25.48,25.4,3976.4,3972.8
2700.0,E0_2000m,E0,2000,1.0,1.0,25.39,25.38,3974.4,3970.4
2700.0,E0_2100m,E0,2100,1.0,1.0,25.27,25.34,3974.0,3970.0
2700.0,E0_2200m,E0,2200,0.99,1.0,25.09,25.31,3974.0,3970.8
2700.0,E0_2300m,E0,2300,0.98,1.0,24.81,25.3,3978.8,3972.8
2700.0,E0_2400m,E0,2400,0.97,1.0,24.43,25.29,3977.2,3967.6
2700.0,E0_2500m,E0,2500,0.95,1.0,23.91,25.25,3976.8,3967.6
2700.0,E0_2600m,E0,2600,0.92,1.0,23.21,25.23,3979.2,3972.0
2700.0,E0_2700m,E0,2700,0.89,1.0,22.31,25.2,3982.4,3973.2
2700.0,E0_2800m,E0,2800,0.84,1.0,21.12,25.17,3983.6,3975.6
2700.0,E0_2900m,E0,2900,0.78,1.0,19.68,25.14,3987.2,3985.2
2700.0,E0_3000m,E0,3000,0.72,1.0,17.99,25.09,3981.2,3985.2
2700.0,E0_3100m,E0,3100,0.71,1.0,17.8,25.07,3978.8,3976.4
2700.0,E0_3200m,E0,3200,0.71,1.0,17.83,25.03,3980.0,3978.8
2700.0,E0_3300m,E0,3300,0.71,1.0,17.82,24.99,3981.6,3989.6
2700.0,E0_3400m,E0,3400,0.71,1.0,17.79,24.95,3987.6,3990.8
2700.0,E0_3500m,E0,3500,0.71,1.0,17.76,24.9,3991.2,3998.0
2700.0,E0_3600m,E0,3600,0.71,1.0,17.76,24.85,3995.2,4003.2
2700.0,E0_3700m,E0,3700,0.72,1.0,17.77,24.82,3997.6,4002.4
2700.0,E0_3800m,E0,3800,0.72,1.0,17.76,24.78,3998.8,4011.2
2700.0,E0_3900m,E0,3900,0.72,1.0,17.79,24.76,4004.0,4018.0
2700.0,E0_4000m,E0,4000,0.78,1.0,19.23,24.73,4002.8,4020.8
2700.0,E0_4100m,E0,4100,1.06,1.0,26.23,24.69,4008.8,4026.4
2700.0,E0_4200m,E0,4200,1.1,1.0,27.01,24.66,4006.4,4022.4
2700.0,E0_4300m,E0,4300,1.09,1.0,26.94,24.65,4006.4,4013.6
2700.0,E0_4400m,E0,4400,1.09,1.0,26.79,24.65,4005.2,4008.4
2700.0,E0_4500m,E0,4500,1.08,1.0,26.66,24.65,4002.0,4005.2
2700.0,E0_4600m,E0,4600,1.08,1.0,26.55,24.66,3997.2,4001.2
2700.0,E0_4700m,E0,4700,1.07,1.0,26.42,24.69,3992.4,3998.4
2700.0,E0_4800m,E0,4800,1.06,1.0,26.3,24.71,3990.4,4001.2
2700.0,E0_4900m,E0,4900,1.06,0.99,26.19,24.73,3985.6,4006.0
2700.0,E0_5000m,E0,5000,1.05,1.0,26.11,24.77,3982.0,3998.8
3000.0,E0_0m,E0,0,-1.0,1.0,-1.0,-1.0,0.0,0.0
3000.0,E0_100m,E0,100,0.98,1.0,26.09,26.73,4058.4,4056.8
3000.0,E0_200m,E0,200,0.99,1.0,26.49,26.79,4052.8,4052.8
3000.0,E0_300m,E0,300,0.99,1.0,26.52,26.68,4045.6,4046.0
3000.0,E0_400m,E0,400,1.0,1.0,26.48,26.54,4044.8,4043.2
3000.0,E0_500m,E0,500,1.0,1.0,26.39,26.4,4039.6,4039.2
3000.0,E0_600m,E0,600,1.0,1.0,26.29,26.27,4039.6,4038.0
3000.0,E0_700m,E0,700,1.0,1.0,26.19,26.15,4038.8,4039.6
3000.0,E0_800m,E0,800,1.0,1.0,26.08,26.05,4037.2,4035.6
3000.0,E0_900m,E0,900,1.0,1.0,26.0,25.97,4030.4,4028.4
3000.0,E0_1000m,E0,1000,1.0,1.0,25.91,25.9,4036.0,4032.0
3000.0,E0_1100m,E0,1100,1.0,1.0,25.83,25.81,4036.4,4035.2
3000.0,E0_1200m,E0,1200,1.0,1.0,25.74,25.7,4042.8,4038.4
3000.0,E0_1300m,E0,1300,1.0,1.0,25.67,25.61,4048.4,4040.0
3000.0,E0_1400m,E0,1400,1.0,1.0,25.62,25.55,4046.0,4034.4
3000.0,E0_1500m,E0,1500,1.0,1.0,25.56,25.49,4041.2,4032.4
3000.0,E0_1600m,E0,1600,1.0,1.0,25.48,25.42,4027.6,4018.8
3000.0,E0_1700m,E0,1700,1.0,1.0,25.4,25.37,4014.4,4015.2
3000.0,E0_1800m,E0,1800,1.0,1.0,25.32,25.33,4012.8,4012.0
3000.0,E0_1900m,E0,1900,1.0,1.0,25.23,25.28,4017.6,4014.4
3000.0,E0_2000m,E0,2000,1.0,1.0,25.1,25.22,4022.0,4021.2
3000.0,E0_2100m,E0,2100,0.99,1.0,24.96,25.16,4020.4,4022.4
3000.0,E0_2200m,E0,2200,0.99,1.0,24.78,25.11,4015.6,4016.4
3000.0,E0_2300m,E0,2300,0.98,1.0,24.56,25.1,4008.0,4013.2
3000.0,E0_2400m,E0,2400,0.97,1.0,24.22,25.07,4014.0,4022.0
3000.0,E0_2500m,E0,2500,0.95,1.0,23.75,25.04,4012.4,4021.2
3000.0,E0_2600m,E0,2600,0.92,1.0,23.08,25.0,4010.8,4014.8
3000.0,E0_2700m,E0,2700,0.89,1.0,22.16,24.96,4004.4,4009.6
3000.0,E0_2800m,E0,2800,0.84,1.0,20.94,24.94,3994.4,4004.0
3000.0,E0_2900m,E0,2900,0.78,1.0,19.5,24.9,3983.6,3986.4
3000.0,E0_3000m,E0,3000,0.72,1.0,17.92,24.88,3975.6,3979.2
3000.0,E0_3100m,E0,3100,0.71,1.0,17.77,24.86,3971.6,3972.8
3000.0,E0_3200m,E0,3200,0.72,1.0,17.82,24.84,3969.6,3961.6
3000.0,E0_3300m,E0,3300,0.72,1.0,17.82,24.82,3967.2,3950.4
3000.0,E0_3400m,E0,3400,0.72,1.0,17.81,24.8,3957.6,3957.2
3000.0,E0_3500m,E0,3500,0.72,1.0,17.8,24.78,3956.4,3956.4
3000.0,E0_3600m,E0,3600,0.72,1.0,17.79,24.78,3947.2,3951.6
3000.0,E0_3700m,E0,3700,0.72,1.0,17.79,24.75,3941.2,3942.4
3000.0,E0_3800m,E0,3800,0.72,1.0,17.77,24.73,3933.2,3935.6
3000.0,E0_3900m,E0,3900,0.72,1.0,17.8,24.73,3933.2,3929.6
3000.0,E0_4000m,E0,4000,0.78,1.0,19.23,24.72,3932.4,3924.8
3000.0,E0_4100m,E0,4100,1.07,1.0,26.41,24.7,3929.2,3915.6
3000.0,E0_4200m,E0,4200,1.11,1.0,27.32,24.69,3928.8,3910.8
3000.0,E0_4300m,E0,4300,1.11,1.0,27.27,24.68,3932.8,3918.0
3000.0,E0_4400m,E0,4400,1.1,1.0,27.13,24.66,3936.8,3921.6
3000.0,E0_4500m,E0,4500,1.09,1.0,26.98,24.65,3941.6,3923.6
3000.0,E0_4600m,E0,4600,1.09,1.01,26.83,24.64,3945.6,3924.0
3000.0,E0_4700m,E0,4700,1.08,1.01,26.7,24.65,3954.8,3930.0
3000.0,E0_4800m,E0,4800,1.08,1.01,26.58,24.68,3958.8,3932.0
3000.0,E0_4900m,E0,4900,1.07,1.01,26.46,24.7,3967.2,3933.6
3000.0,E0_5000m,E0,5000,1.06,1.01,26.36,24.76,3970.4,3939.2
3300.0,E0_0m,E0,0,-1.0,1.0,-1.0,-1.0,0.0,0.0
3300.0,E0_100m,E0,100,0.98,1.0,26.11,26.74,3980.8,3979.6
3300.0,E0_200m,E0,200,0.99,1.0,26.58,26.9,3982.8,3982.0
3300.0,E0_300m,E0,300,0.99,1.0,26.61,26.82,3980.8,3980.4
3300.0,E0_400m,E0,400,1.0,1.0,26.56,26.69,3979.2,3978.8
3300.0,E0_500m,E0,500,1.0,1.0,26.48,26.54,3981.6,3980.4
3300.0,E0_600m,E0,600,1.0,1.0,26.36,26.39,3980.8,3983.2
3300.0,E0_700m,E0,700,1.0,1.0,26.25,26.26,3976.4,3978.0
3300.0,E0_800m,E0,800,1.0,1.0,26.14,26.12,3978.4,3979.6
3300.0,E0_900m,E0,900,1.0,1.0,26.04,25.99,3977.6,3978.4
3300.0,E0_1000m,E0,1000,1.0,1.0,25.95,25.88,3970.8,3974.0
3300.0,E0_1100m,E0,1100,1.0,1.0,25.85,25.78,3966.8,3968.4
3300.0,E0_1200m,E0,1200,1.0,1.0,25.75,25.66,3966.4,3971.2
3300.0,E0_1300m,E0,1300,1.0,1.0,25.66,25.55,3958.0,3969.2
3300.0,E0_1400m,E0,1400,1.0,1.0,25.55,25.46,3958.0,3972.4
3300.0,E0_1500m,E0,1500,1.0,1.0,25.43,25.36,3962.8,3976.8
3300.0,E0_1600m,E0,1600,1.0,1.0,25.31,25.25,3966.8,3985.2
3300.0,E0_1700m,E0,1700,1.0,1.0,25.16,25.16,3975.6,3986.8
3300.0,E0_1800m,E0,1800,1.0,1.0,25.01,25.07,3974.4,3983.2
3300.0,E0_1900m,E0,1900,1.0,1.0,24.86,24.98,3979.6,3987.2
3300.0,E0_2000m,E0,2000,0.99,1.0,24.73,24.88,3984.4,3988.0
3300.0,E0_2100m,E0,2100,0.99,1.0,24.54,24.81,3993.2,3993.2
3300.0,E0_2200m,E0,2200,0.98,1.0,24.31,24.76,4001.2,4001.6
3300.0,E0_2300m,E0,2300,0.97,1.0,24.02,24.7,4002.8,4003.6
3300.0,E0_2400m,E0,2400,0.96,1.0,23.65,24.66,4004.0,4003.6
3300.0,E0_2500m,E0,2500,0.94,1.0,23.17,24.62,4011.6,4005.6
3300.0,E0_2600m,E0,2600,0.92,1.0,22.53,24.59,4011.2,4008.4
3300.0,E0_2700m,E0,2700,0.88,1.0,21.68,24.54,4016.8,4011.6
3300.0,E0_2800m,E0,2800,0.84,1.0,20.59,24.51,4020.0,4014.0
3300.0,E0_2900m,E0,2900,0.79,1.0,19.31,24.47,4024.4,4020.4
3300.0,E0_3000m,E0,3000,0.73,1.0,17.88,24.43,4027.6,4025.2
3300.0,E0_3100m,E0,3100,0.73,1.0,17.74,24.39,4035.6,4030.8
3300.0,E0_3200m,E0,3200,0.73,1.0,17.78,24.37,4044.4,4035.2
3300.0,E0_3300m,E0,3300,0.73,1.0,17.79,24.36,4044.4,4042.4
3300.0,E0_3400m,E0,3400,0.73,1.0,17.78,24.34,4045.2,4038.4
3300.0,E0_3500m,E0,3500,0.73,1.0,17.76,24.33,4051.6,4032.4
3300.0,E0_3600m,E0,3600,0.73,1.01,17.76,24.32,4060.4,4033.6
3300.0,E0_3700m,E0,3700,0.73,1.01,17.76,24.32,4064.0,4041.6
3300.0,E0_3800m,E0,3800,0.73,1.01,17.74,24.3,4072.4,4050.0
3300.0,E0_3900m,E0,3900,0.73,1.0,17.77,24.28,4066.4,4054.0
3300.0,E0_4000m,E0,4000,0.79,1.0,19.2,24.26,4070.4,4057.2
3300.0,E0_4100m,E0,4100,1.08,1.0,26.23,24.26,4070.4,4060.4
3300.0,E0_4200m,E0,4200,1.11,1.0,26.95,24.27,4065.2,4059.2
3300.0,E0_4300m,E0,4300,1.11,1.0,26.87,24.29,4064.0,4061.2
3300.0,E0_4400m,E0,4400,1.1,1.0,26.71,24.31,4058.4,4056.8
3300.0,E0_4500m,E0,4500,1.09,1.0,26.55,24.32,4052.8,4048.4
3300.0,E0_4600m,E0,4600,1.08,1.0,26.39,24.35,4056.4,4039.2
3300.0,E0_4700m,E0,4700,1.08,1.0,26.24,24.37,4052.8,4035.2
3300.0,E0_4800m,E0,4800,1.07,1.0,26.11,24.39,4048.0,4032.0
3300.0,E0_4900m,E0,4900,1.06,1.0,26.01,24.44,4041.2,4031.6
3300.0,E0_5000m,E0,5000,1.06,1.0,25.92,24.49,4036.4,4037.6
3600.0,E0_0m,E0,0,-1.0,1.0,-1.0,-1.0,0.0,0.0
3600.0,E0_100m,E0,100,0.98,1.0,26.07,26.73,4013.6,4019.2
3600.0,E0_200m,E0,200,0.99,1.0,26.51,26.81,4010.8,4011.6
3600.0,E0_300m,E0,300,0.99,1.0,26.56,26.71,4011.6,4013.2
3600.0,E0_400m,E0,400,1.0,1.0,26.52,26.59,4013.2,4015.2
3600.0,E0_500m,E0,500,1.0,1.0,26.45,26.47,4019.2,4019.6
3600.0,E0_600m,E0,600,1.0,1.0,26.35,26.35,4020.4,4020.4
3600.0,E0_700m,E0,700,1.0,1.0,26.25,26.25,4024.4,4023.2
3600.0,E0_800m,E0,800,1.0,1.0,26.14,26.13,4027.6,4028.4
3600.0,E0_900m,E0,900,1.0,1.0,26.04,26.02,4030.0,4032.4
3600.0,E0_1000m,E0,1000,1.0,1.0,25.96,25.94,4040.0,4039.2
3600.0,E0_1100m,E0,1100,1.0,1.0,25.87,25.86,4043.2,4042.0
3600.0,E0_1200m,E0,1200,1.0,1.0,25.82,25.78,4040.4,4040.4
3600.0,E0_1300m,E0,1300,1.0,1.0,25.77,25.7,4046.8,4044.4
3600.0,E0_1400m,E0,1400,1.0,1.0,25.71,25.63,4056.4,4052.4
3600.0,E0_1500m,E0,1500,1.0,1.0,25.63,25.57,4063.6,4057.2
3600.0,E0_1600m,E0,1600,1.0,1.0,25.57,25.52,4069.2,4057.6
3600.0,E0_1700m,E0,1700,1.0,1.0,25.51,25.47,4067.2,4059.2
3600.0,E0_1800m,E0,1800,1.0,1.0,25.46,25.44,4071.6,4064.4
3600.0,E0_1900m,E0,1900,1.0,1.0,25.42,25.4,4063.2,4064.0
3600.0,E0_2000m,E0,2000,1.0,1.0,25.34,25.35,4054.4,4055.2
3600.0,E0_2100m,E0,2100,1.0,1.0,25.23,25.31,4046.8,4053.2
3600.0,E0_2200m,E0,2200,0.99,1.0,25.06,25.25,4050.8,4055.2
3600.0,E0_2300m,E0,2300,0.99,1.0,24.84,25.21,4055.6,4058.8
3600.0,E0_2400m,E0,2400,0.97,1.0,24.47,25.16,4046.0,4055.6
3600.0,E0_2500m,E0,2500,0.95,1.0,23.9,25.13,4040.4,4056.8
3600.0,E0_2600m,E0,2600,0.92,1.0,23.13,25.08,4045.2,4058.4
3600.0,E0_2700m,E0,2700,0.88,1.0,22.1,25.02,4045.2,4059.6
3600.0,E0_2800m,E0,2800,0.84,0.99,20.85,24.97,4044.0,4065.6
