time_bin,detectorID,density_attack,density_base,LOS_attack,LOS_base,distance
2700.0,E0_300m,34.874397800000004,34.6651836,D,D,300
2700.0,E0_400m,34.9709582,34.8100242,D,D,400
2700.0,E0_500m,34.987051599999994,34.954864799999996,D,D,500
2700.0,E0_600m,35.164079,35.131892199999996,E,E,600
2700.0,E0_700m,35.325013,35.3571998,E,E,700
2700.0,E0_800m,35.4698536,35.5181338,E,E,800
2700.0,E0_900m,35.5825074,35.711254600000004,E,E,900
2700.0,E0_1000m,35.6951612,35.807815,E,E,1000
2700.0,E0_1100m,35.8239084,35.9043754,E,E,1100
2700.0,E0_1200m,35.8721886,35.968749,E,E,1200
2700.0,E0_1300m,36.0331226,36.0653094,E,E,1300
2700.0,E0_1400m,36.113589600000005,36.21015,E,E,1400
2700.0,E0_1500m,36.2423368,36.3549906,E,E,1500
2700.0,E0_1600m,36.4354576,36.4676444,E,E,1600
2700.0,E0_1700m,36.515924600000005,36.612485,E,E,1700
2700.0,E0_1800m,36.6607652,36.7251388,E,E,1800
2700.0,E0_1900m,36.7251388,36.7573256,E,E,1900
2700.0,E0_2000m,36.9182596,36.7573256,E,E,2000
2700.0,E0_2100m,37.111380399999994,36.8216992,E,E,2100
2700.0,E0_2200m,37.5459022,36.9182596,E,E,2200
2700.0,E0_2300m,38.1574514,36.8860728,E,E,2300
2700.0,E0_2400m,38.865561,36.934353,E,E,2400
2700.0,E0_2500m,39.8955386,36.9987266,E,E,2500
2700.0,E0_2600m,41.408318200000004,37.0309134,E,E,2600
2700.0,E0_2700m,43.371713,37.1274738,E,E,2700
2700.0,E0_2800m,46.1236844,37.1918474,F,E,2800
2700.0,E0_2900m,49.6964192,37.3688748,F,E,2900
2700.0,E0_3000m,52.4805774,37.2723144,F,E,3000
2700.0,E0_3100m,52.4162038,37.3849682,F,E,3100
2700.0,E0_3200m,52.38401699999999,37.5619956,F,E,3200
2700.0,E0_3300m,52.51276420000001,37.6746494,F,E,3300
2700.0,E0_3400m,52.6415114,37.787303200000004,F,E,3400
2700.0,E0_3500m,52.7702586,37.948237199999994,F,E,3500
2700.0,E0_3600m,52.834632199999994,38.012610800000004,F,E,3600
2700.0,E0_3700m,52.834632199999994,38.1574514,F,E,3700
2700.0,E0_3800m,52.866819,38.221825,F,E,3800
2700.0,E0_3900m,51.885121600000005,38.237918400000005,F,E,3900
2700.0,E0_4000m,40.2817802,38.350572199999995,E,E,4000
2700.0,E0_4100m,35.1157988,38.4471326,E,E,4100
2700.0,E0_4200m,34.8583044,38.382759,D,E,4200
2700.0,E0_4300m,35.0192384,38.3183854,E,E,4300
2700.0,E0_4400m,35.244546,38.2701052,E,E,4400
2700.0,E0_4500m,35.3411064,38.221825,E,E,4500
2700.0,E0_4600m,35.485947,38.141358,E,E,4600
2700.0,E0_4700m,35.5986008,38.141358,E,E,4700
2700.0,E0_4800m,35.6951612,38.1091712,E,E,4800
2700.0,E0_4900m,35.8721886,38.0447976,E,E,4900
3000.0,E0_0m,36.5642048,34.987051599999994,E,D,0
3000.0,E0_100m,36.113589600000005,35.4698536,E,E,100
3000.0,E0_200m,35.840001799999996,35.5342272,E,E,200
3000.0,E0_300m,35.8560952,35.6951612,E,E,300
3000.0,E0_400m,35.9204688,35.8721886,E,E,400
3000.0,E0_500m,36.049215999999994,36.0653094,E,E,500
3000.0,E0_600m,36.1779632,36.2262434,E,E,600
3000.0,E0_700m,36.290617,36.3871774,E,E,700
3000.0,E0_800m,36.4354576,36.4676444,E,E,800
3000.0,E0_900m,36.4998312,36.515924600000005,E,E,900
3000.0,E0_1000m,36.692952,36.773419000000004,E,E,1000
3000.0,E0_1100m,36.8699794,36.902166199999996,E,E,1100
3000.0,E0_1200m,37.0470068,37.0470068,E,E,1200
3000.0,E0_1300m,37.095287,37.111380399999994,E,E,1300
3000.0,E0_1400m,37.111380399999994,37.1274738,E,E,1400
3000.0,E0_1500m,37.1596606,37.1596606,E,E,1500
3000.0,E0_1600m,37.1435672,37.2079408,E,E,1600
3000.0,E0_1700m,37.1918474,37.2723144,E,E,1700
3000.0,E0_1800m,37.3205946,37.3045012,E,E,1800
3000.0,E0_1900m,37.513715399999995,37.4493418,E,E,1900
3000.0,E0_2000m,37.739022999999996,37.5298088,E,E,2000
3000.0,E0_2100m,38.0447976,37.658556,E,E,2100
3000.0,E0_2200m,38.2701052,37.5298088,E,E,2200
3000.0,E0_2300m,38.785094,37.6424626,E,E,2300
3000.0,E0_2400m,39.4771102,37.8033966,E,E,2400
3000.0,E0_2500m,40.4588076,37.7712098,E,E,2500
3000.0,E0_2600m,41.8911202,37.739022999999996,E,E,2600
3000.0,E0_2700m,43.8223282,37.81949,E,E,2700
3000.0,E0_2800m,46.4938326,37.7229296,F,E,2800
3000.0,E0_2900m,49.9056334,37.658556,F,E,2900
3000.0,E0_3000m,52.432297199999994,37.6263692,F,E,3000
3000.0,E0_3100m,52.3518302,37.5619956,F,E,3100
3000.0,E0_3200m,52.20698959999999,37.497622,F,E,3200
3000.0,E0_3300m,52.1748028,37.4654352,F,E,3300
3000.0,E0_3400m,52.20698959999999,37.5459022,F,E,3400
3000.0,E0_3500m,52.142616,37.5298088,F,E,3500
3000.0,E0_3600m,52.0299622,37.513715399999995,F,E,3600
3000.0,E0_3700m,51.917308399999996,37.4493418,F,E,3700
3000.0,E0_3800m,51.917308399999996,37.4010616,F,E,3800
3000.0,E0_3900m,51.016078,37.3205946,F,E,3900
3000.0,E0_4000m,39.412736599999995,37.3045012,E,E,4000
3000.0,E0_4100m,34.1341014,37.2401276,D,E,4100
3000.0,E0_4200m,33.7800466,37.2884078,D,E,4200
3000.0,E0_4300m,33.989260800000004,37.3045012,D,E,4300
3000.0,E0_4400m,34.1501948,37.3688748,D,E,4400
3000.0,E0_4500m,34.4881562,37.433248400000004,D,E,4500
3000.0,E0_4600m,34.6329968,37.417155,D,E,4600
3000.0,E0_4700m,34.8583044,37.433248400000004,D,E,4700
3000.0,E0_4800m,35.0997054,37.3849682,E,E,4800
3000.0,E0_4900m,35.3089196,37.433248400000004,E,E,4900
3300.0,E0_0m,35.9848424,34.4237826,E,D,0
3300.0,E0_100m,35.3571998,34.7939308,E,D,100
3300.0,E0_200m,35.0997054,34.729557199999995,E,D,200
3300.0,E0_300m,35.131892199999996,34.842211,E,D,300
3300.0,E0_400m,35.228452600000004,35.051425200000004,E,E,400
3300.0,E0_500m,35.3732932,35.2606394,E,E,500
3300.0,E0_600m,35.5020404,35.5020404,E,E,600
3300.0,E0_700m,35.5825074,35.6951612,E,E,700
3300.0,E0_800m,35.6951612,35.8239084,E,E,800
3300.0,E0_900m,35.807815,35.968749,E,E,900
3300.0,E0_1000m,36.0009358,36.0653094,E,E,1000
3300.0,E0_1100m,36.0009358,36.2423368,E,E,1100
3300.0,E0_1200m,36.1618698,36.3871774,E,E,1200
3300.0,E0_1300m,36.2262434,36.4998312,E,E,1300
3300.0,E0_1400m,36.4676444,36.676858599999996,E,E,1400
3300.0,E0_1500m,36.6446718,36.9826332,E,E,1500
3300.0,E0_1600m,36.934353,37.1596606,E,E,1600
3300.0,E0_1700m,37.175754000000005,37.2240342,E,E,1700
3300.0,E0_1800m,37.4010616,37.3688748,E,E,1800
3300.0,E0_1900m,37.6746494,37.578089000000006,E,E,1900
3300.0,E0_2000m,38.012610800000004,37.739022999999996,E,E,2000
3300.0,E0_2100m,38.463226,37.948237199999994,E,E,2100
3300.0,E0_2200m,38.946028,37.9965174,E,E,2200
3300.0,E0_2300m,39.5736706,38.1252646,E,E,2300
3300.0,E0_2400m,40.3783406,38.2540118,E,E,2400
3300.0,E0_2500m,41.408318200000004,38.3183854,E,E,2500
3300.0,E0_2600m,42.856724199999995,38.398852399999996,E,E,2600
3300.0,E0_2700m,44.8040256,38.495412800000004,E,E,2700
3300.0,E0_2800m,47.4272498,38.575879799999996,F,E,2800
3300.0,E0_2900m,50.774677000000004,38.7207204,F,E,2900
3300.0,E0_3000m,53.269154,38.849467600000004,F,E,3000
3300.0,E0_3100m,53.349621,38.978214799999996,F,E,3100
3300.0,E0_3200m,53.381807800000004,39.074775200000005,F,E,3200
3300.0,E0_3300m,53.430088000000005,39.106962,F,E,3300
3300.0,E0_3400m,53.47836819999999,39.0908686,F,E,3400
3300.0,E0_3500m,53.5749286,39.106962,F,E,3500
3300.0,E0_3600m,53.671489,39.1391488,F,E,3600
3300.0,E0_3700m,53.8002362,39.267896,F,E,3700
3300.0,E0_3800m,53.816329599999996,39.3805498,F,E,3800
3300.0,E0_3900m,52.7702586,39.461016799999996,F,E,3900
3300.0,E0_4000m,40.8933294,39.4771102,E,E,4000
3300.0,E0_4100m,35.679067800000006,39.461016799999996,E,E,4100
3300.0,E0_4200m,35.40548,39.412736599999995,E,E,4200
3300.0,E0_4300m,35.614694199999995,39.332269600000004,E,E,4300
3300.0,E0_4400m,35.711254600000004,39.2035224,E,E,4400
3300.0,E0_4500m,35.968749,39.1230554,E,E,4500
3300.0,E0_4600m,36.1779632,39.010401599999994,E,E,4600
3300.0,E0_4700m,36.371084,38.8816544,E,E,4700
3300.0,E0_4800m,36.4354576,38.8333742,E,E,4800
3300.0,E0_4900m,36.5802982,38.7368138,E,E,4900
3600.0,E0_0m,36.1618698,34.616903400000005,E,D,0
3600.0,E0_100m,35.727348,35.1962658,E,E,100
3600.0,E0_200m,35.4376668,35.164079,E,E,200
3600.0,E0_300m,35.485947,35.40548,E,E,300
3600.0,E0_400m,35.6307876,35.5181338,E,E,400
3600.0,E0_500m,35.727348,35.711254600000004,E,E,500
3600.0,E0_600m,35.888282000000004,35.8721886,E,E,600
3600.0,E0_700m,36.0814028,36.0653094,E,E,700
3600.0,E0_800m,36.2423368,36.2584302,E,E,800
3600.0,E0_900m,36.451550999999995,36.4837378,E,E,900
3600.0,E0_1000m,36.6446718,36.5963916,E,E,1000
3600.0,E0_1100m,36.7412322,36.7251388,E,E,1100
3600.0,E0_1200m,36.7573256,36.8377926,E,E,1200
3600.0,E0_1300m,36.950446400000004,36.9987266,E,E,1300
3600.0,E0_1400m,37.1596606,37.2079408,E,E,1400
3600.0,E0_1500m,37.2723144,37.3045012,E,E,1500
3600.0,E0_1600m,37.3688748,37.3688748,E,E,1600
3600.0,E0_1700m,37.497622,37.4654352,E,E,1700
3600.0,E0_1800m,37.4815286,37.497622,E,E,1800
3600.0,E0_1900m,37.5619956,37.513715399999995,E,E,1900
3600.0,E0_2000m,37.610275800000004,37.5941824,E,E,2000
3600.0,E0_2100m,37.739022999999996,37.6263692,E,E,2100
3600.0,E0_2200m,38.141358,37.7068362,E,E,2200
3600.0,E0_2300m,38.543693,37.787303200000004,E,E,2300
3600.0,E0_2400m,39.2518026,37.8516768,E,E,2400
3600.0,E0_2500m,40.4266208,37.899957,E,E,2500
3600.0,E0_2600m,42.084241,38.0447976,E,E,2600
3600.0,E0_2700m,44.337317,38.1574514,E,E,2700
3600.0,E0_2800m,47.1697554,38.221825,F,E,2800
3600.0,E0_2900m,50.8068638,38.237918400000005,F,E,2900
3600.0,E0_3000m,53.333527600000004,38.2540118,F,E,3000
3600.0,E0_3100m,53.253060600000005,38.2861986,F,E,3100
3600.0,E0_3200m,53.1243134,38.237918400000005,F,E,3200
3600.0,E0_3300m,53.0760332,38.221825,F,E,3300
3600.0,E0_3400m,53.027753000000004,38.2057316,F,E,3400
3600.0,E0_3500m,52.91509920000001,38.2701052,F,E,3500
3600.0,E0_3600m,52.866819,38.302292,F,E,3600
3600.0,E0_3700m,52.786351999999994,38.2701052,F,E,3700
3600.0,E0_3800m,52.7219784,38.1896382,F,E,3800
3600.0,E0_3900m,51.659814000000004,38.2057316,F,E,3900
3600.0,E0_4000m,40.0403792,38.173544799999995,E,E,4000
3600.0,E0_4100m,34.8100242,38.237918400000005,D,E,4100
3600.0,E0_4200m,34.5042496,38.173544799999995,D,E,4200
3600.0,E0_4300m,34.6490902,38.2057316,D,E,4300
3600.0,E0_4400m,34.8261176,38.302292,D,E,4400
3600.0,E0_4500m,35.0192384,38.2701052,E,E,4500
3600.0,E0_4600m,35.1157988,38.3183854,E,E,4600
3600.0,E0_4700m,35.3732932,38.2701052,E,E,4700
3600.0,E0_4800m,35.614694199999995,38.2861986,E,E,4800
3600.0,E0_4900m,35.840001799999996,38.237918400000005,E,E,4900
3900.0,E0_0m,35.807815,34.278942,E,D,0
3900.0,E0_100m,35.389386599999995,34.8904912,E,D,100
3900.0,E0_200m,35.1479856,34.954864799999996,E,D,200
3900.0,E0_300m,35.325013,35.164079,E,E,300
3900.0,E0_400m,35.5342272,35.4698536,E,E,400
3900.0,E0_500m,35.6307876,35.5825074,E,E,500
3900.0,E0_600m,35.8239084,35.8560952,E,E,600
3900.0,E0_700m,36.017029199999996,36.0009358,E,E,700
3900.0,E0_800m,36.129683,36.0974962,E,E,800
3900.0,E0_900m,36.21015,36.2262434,E,E,900
3900.0,E0_1000m,36.3228038,36.4193642,E,E,1000
3900.0,E0_1100m,36.4193642,36.532018,E,E,1100
3900.0,E0_1200m,36.6446718,36.7251388,E,E,1200
3900.0,E0_1300m,36.8216992,36.853885999999996,E,E,1300
3900.0,E0_1400m,36.8860728,36.950446400000004,E,E,1400
3900.0,E0_1500m,36.902166199999996,36.934353,E,E,1500
3900.0,E0_1600m,36.934353,36.9826332,E,E,1600
3900.0,E0_1700m,37.0309134,37.01482,E,E,1700
3900.0,E0_1800m,37.095287,36.9826332,E,E,1800
3900.0,E0_1900m,37.2079408,36.9987266,E,E,1900
3900.0,E0_2000m,37.2884078,37.079193599999996,E,E,2000
3900.0,E0_2100m,37.513715399999995,37.175754000000005,E,E,2100
3900.0,E0_2200m,37.739022999999996,37.2723144,E,E,2200
3900.0,E0_2300m,38.1896382,37.2401276,E,E,2300
3900.0,E0_2400m,38.8816544,37.2079408,E,E,2400
3900.0,E0_2500m,39.8472584,37.175754000000005,E,E,2500
3900.0,E0_2600m,41.3278512,37.1435672,E,E,2600
3900.0,E0_2700m,43.4038998,37.175754000000005,E,E,2700
3900.0,E0_2800m,46.0593108,37.1596606,F,E,2800
3900.0,E0_2900m,49.648139,37.2401276,F,E,2900
3900.0,E0_3000m,52.271363199999996,37.3205946,F,E,3000
3900.0,E0_3100m,52.30355,37.433248400000004,F,E,3100
3900.0,E0_3200m,52.30355,37.497622,F,E,3200
3900.0,E0_3300m,52.30355,37.5619956,F,E,3300
3900.0,E0_3400m,52.464484,37.5298088,F,E,3400
3900.0,E0_3500m,52.5288576,37.4815286,F,E,3500
3900.0,E0_3600m,52.625418,37.4815286,F,E,3600
3900.0,E0_3700m,52.73807180000001,37.578089000000006,F,E,3700
3900.0,E0_3800m,52.866819,37.578089000000006,F,E,3800
3900.0,E0_3900m,51.9655886,37.6424626,F,E,3900
3900.0,E0_4000m,40.2656868,37.7229296,E,E,4000
3900.0,E0_4100m,35.1801724,37.81949,E,E,4100
3900.0,E0_4200m,34.954864799999996,37.8838636,D,E,4200
3900.0,E0_4300m,35.0192384,38.012610800000004,E,E,4300
3900.0,E0_4400m,35.244546,38.0769844,E,E,4400
3900.0,E0_4500m,35.3732932,38.173544799999995,E,E,4500
3900.0,E0_4600m,35.566414,38.1896382,E,E,4600
3900.0,E0_4700m,35.711254600000004,38.237918400000005,E,E,4700
3900.0,E0_4800m,35.840001799999996,38.221825,E,E,4800
3900.0,E0_4900m,35.9365622,38.2057316,E,E,4900
4200.0,E0_0m,38.3666656,34.7134638,E,D,0
4200.0,E0_100m,36.2262434,35.1801724,E,E,100
4200.0,E0_200m,35.5020404,35.164079,E,E,200
4200.0,E0_300m,35.3571998,35.164079,E,E,300
4200.0,E0_400m,35.276732800000005,35.325013,E,E,400
4200.0,E0_500m,35.389386599999995,35.4698536,E,E,500
4200.0,E0_600m,35.4215734,35.485947,E,E,600
4200.0,E0_700m,35.5986008,35.7434414,E,E,700
4200.0,E0_800m,35.7756282,35.9848424,E,E,800
4200.0,E0_900m,35.9848424,36.1618698,E,E,900
4200.0,E0_1000m,36.017029199999996,36.290617,E,E,1000
4200.0,E0_1100m,36.21015,36.4032708,E,E,1100
4200.0,E0_1200m,36.2745236,36.4998312,E,E,1200
4200.0,E0_1300m,36.3228038,36.5642048,E,E,1300
4200.0,E0_1400m,36.451550999999995,36.6285784,E,E,1400
4200.0,E0_1500m,36.5481114,36.7251388,E,E,1500
4200.0,E0_1600m,36.6446718,36.8860728,E,E,1600
4200.0,E0_1700m,36.8699794,36.950446400000004,E,E,1700
4200.0,E0_1800m,37.2401276,37.0631002,E,E,1800
4200.0,E0_1900m,37.7712098,37.2079408,E,E,1900
4200.0,E0_2000m,38.4793194,37.3849682,E,E,2000
4200.0,E0_2100m,39.4771102,37.4654352,E,E,2100
4200.0,E0_2200m,40.7806756,37.5298088,E,E,2200
4200.0,E0_2300m,42.5348562,37.787303200000004,E,E,2300
4200.0,E0_2400m,44.6430916,37.948237199999994,E,E,2400
4200.0,E0_2500m,47.1697554,38.1091712,F,E,2500
4200.0,E0_2600m,50.163127800000005,38.302292,F,E,2600
4200.0,E0_2700m,53.5427418,38.4149458,F,E,2700
4200.0,E0_2800m,57.678745600000006,38.5275996,F,E,2800
4200.0,E0_2900m,63.005660999999996,38.62416,F,E,2900
4200.0,E0_3000m,67.59228,38.752907199999996,F,E,3000
4200.0,E0_3100m,67.5761866,38.785094,F,E,3100
4200.0,E0_3200m,67.3991592,38.8816544,F,E,3200
4200.0,E0_3300m,67.0611978,39.026495,F,E,3300
4200.0,E0_3400m,66.7232364,39.2196158,F,E,3400
4200.0,E0_3500m,66.30480800000001,39.2839894,F,E,3500
4200.0,E0_3600m,65.7737258,39.3161762,F,E,3600
4200.0,E0_3700m,65.17827,39.3805498,F,E,3700
4200.0,E0_3800m,64.5506274,39.4771102,F,E,3800
4200.0,E0_3900m,62.6355128,39.509297000000004,F,E,3900
4200.0,E0_4000m,41.6979994,39.5253904,E,E,4000
4200.0,E0_4100m,31.591344199999998,39.589764,D,E,4100
4200.0,E0_4200m,30.6418336,39.6219508,D,E,4200
4200.0,E0_4300m,30.8027676,39.5253904,D,E,4300
4200.0,E0_4400m,31.1246356,39.4771102,D,E,4400
4200.0,E0_4500m,31.3177564,39.3805498,D,E,4500
4200.0,E0_4600m,31.591344199999998,39.235709199999995,D,E,4600
4200.0,E0_4700m,31.8327452,39.155242199999996,D,E,4700
4200.0,E0_4800m,31.961492399999997,38.9943082,D,E,4800
4200.0,E0_4900m,32.0741462,38.8172808,D,E,4900
4500.0,E0_0m,38.9299346,34.8904912,E,D,0
4500.0,E0_100m,36.6446718,35.3732932,E,E,100
4500.0,E0_200m,36.049215999999994,35.485947,E,E,200
4500.0,E0_300m,35.9848424,35.727348,E,E,300
4500.0,E0_400m,36.0814028,36.0653094,E,E,400
4500.0,E0_500m,36.2584302,36.2584302,E,E,500
4500.0,E0_600m,36.451550999999995,36.4837378,E,E,600
4500.0,E0_700m,36.6446718,36.692952,E,E,700
4500.0,E0_800m,36.692952,36.773419000000004,E,E,800
4500.0,E0_900m,36.902166199999996,36.9182596,E,E,900
4500.0,E0_1000m,37.0631002,37.0631002,E,E,1000
4500.0,E0_1100m,37.1596606,37.1596606,E,E,1100
4500.0,E0_1200m,37.3527814,37.336687999999995,E,E,1200
4500.0,E0_1300m,37.5298088,37.3849682,E,E,1300
4500.0,E0_1400m,37.6746494,37.417155,E,E,1400
4500.0,E0_1500m,37.948237199999994,37.4654352,E,E,1500
4500.0,E0_1600m,38.3183854,37.610275800000004,E,E,1600
4500.0,E0_1700m,38.865561,37.658556,E,E,1700
4500.0,E0_1800m,39.4449234,37.6907428,E,E,1800
4500.0,E0_1900m,40.2817802,37.7551164,E,E,1900
4500.0,E0_2000m,41.4726918,37.739022999999996,E,E,2000
4500.0,E0_2100m,42.888911,37.7551164,E,E,2100
4500.0,E0_2200m,44.5143444,37.787303200000004,E,E,2200
4500.0,E0_2300m,46.3007118,37.8516768,F,E,2300
4500.0,E0_2400m,48.521601,37.8838636,F,E,2400
4500.0,E0_2500m,51.160918599999995,37.899957,F,E,2500
4500.0,E0_2600m,54.0416372,38.012610800000004,F,E,2600
4500.0,E0_2700m,57.1476634,37.9643306,F,E,2700
4500.0,E0_2800m,60.623837800000004,37.948237199999994,F,E,2800
4500.0,E0_2900m,65.16217660000001,38.0287042,F,E,2900
4500.0,E0_3000m,69.23380680000001,38.1574514,F,E,3000
4500.0,E0_3100m,69.5395814,38.141358,F,E,3100
4500.0,E0_3200m,69.5878616,38.141358,F,E,3200
4500.0,E0_3300m,69.6522352,38.1091712,F,E,3300
4500.0,E0_3400m,69.5878616,38.0930778,F,E,3400
4500.0,E0_3500m,69.6522352,38.0287042,F,E,3500
4500.0,E0_3600m,69.74879560000001,38.0447976,F,E,3600
4500.0,E0_3700m,69.8936362,38.012610800000004,F,E,3700
4500.0,E0_3800m,69.90972959999999,38.0769844,F,E,3800
4500.0,E0_3900m,68.4935104,38.0769844,F,E,3900
4500.0,E0_4000m,45.882283400000006,38.0930778,F,E,4000
4500.0,E0_4100m,34.60081,38.1091712,D,E,4100
4500.0,E0_4200m,33.474272,38.141358,D,E,4200
4500.0,E0_4300m,33.635206,38.173544799999995,D,E,4300
4500.0,E0_4400m,33.8283268,38.173544799999995,D,E,4400
4500.0,E0_4500m,34.118007999999996,38.237918400000005,D,E,4500
4500.0,E0_4600m,34.214568400000005,38.2701052,D,E,4600
4500.0,E0_4700m,34.359409,38.3183854,D,E,4700
4500.0,E0_4800m,34.5042496,38.2540118,D,E,4800
4500.0,E0_4900m,34.6651836,38.221825,D,E,4900
4800.0,E0_0m,39.2518026,34.9387714,E,D,0
4800.0,E0_100m,36.6285784,35.4376668,E,E,100
4800.0,E0_200m,35.888282000000004,35.4376668,E,E,200
4800.0,E0_300m,35.7595348,35.5181338,E,E,300
4800.0,E0_400m,35.7756282,35.646881,E,E,400
4800.0,E0_500m,35.8560952,35.807815,E,E,500
4800.0,E0_600m,35.9365622,35.968749,E,E,600
4800.0,E0_700m,35.968749,36.0653094,E,E,700
4800.0,E0_800m,36.113589600000005,36.1457764,E,E,800
4800.0,E0_900m,36.194056599999996,36.2262434,E,E,900
4800.0,E0_1000m,36.3228038,36.3871774,E,E,1000
4800.0,E0_1100m,36.4998312,36.612485,E,E,1100
4800.0,E0_1200m,36.6446718,36.7573256,E,E,1200
4800.0,E0_1300m,36.950446400000004,36.9182596,E,E,1300
4800.0,E0_1400m,37.3849682,37.1274738,E,E,1400
4800.0,E0_1500m,37.9321438,37.3688748,E,E,1500
4800.0,E0_1600m,38.575879799999996,37.4010616,E,E,1600
4800.0,E0_1700m,39.461016799999996,37.4493418,E,E,1700
4800.0,E0_1800m,40.6841152,37.5941824,E,E,1800
4800.0,E0_1900m,42.1325212,37.6907428,E,E,1900
4800.0,E0_2000m,43.7257678,37.81949,E,E,2000
4800.0,E0_2100m,45.2707342,38.012610800000004,F,E,2100
4800.0,E0_2200m,47.0249148,38.0769844,F,E,2200
4800.0,E0_2300m,49.1170568,38.173544799999995,F,E,2300
4800.0,E0_2400m,51.4666932,38.237918400000005,F,E,2400
4800.0,E0_2500m,54.0416372,38.350572199999995,F,E,2500
4800.0,E0_2600m,56.7936086,38.4793194,F,E,2600
4800.0,E0_2700m,59.5616734,38.575879799999996,F,E,2700
4800.0,E0_2800m,62.5389524,38.672440200000004,F,E,2800
4800.0,E0_2900m,66.626676,38.704627,F,E,2900
4800.0,E0_3000m,70.247691,38.6402534,F,E,3000
4800.0,E0_3100m,70.6822128,38.704627,F,E,3100
4800.0,E0_3200m,70.8270534,38.8172808,F,E,3200
4800.0,E0_3300m,70.81096,38.9138412,F,E,3300
4800.0,E0_3400m,70.7626798,38.946028,F,E,3400
4800.0,E0_3500m,70.7143996,39.026495,F,E,3500
4800.0,E0_3600m,70.6339326,39.0425884,F,E,3600
4800.0,E0_3700m,70.55346560000001,39.0586818,F,E,3700
4800.0,E0_3800m,70.5373722,39.0425884,F,E,3800
4800.0,E0_3900m,69.1372464,38.978214799999996,F,E,3900
4800.0,E0_4000m,46.2846184,38.9299346,F,E,4000
4800.0,E0_4100m,35.1157988,38.849467600000004,E,E,4100
4800.0,E0_4200m,34.0697278,38.704627,D,E,4200
4800.0,E0_4300m,34.2628486,38.672440200000004,D,E,4300
4800.0,E0_4400m,34.520343,38.62416,D,E,4400
4800.0,E0_4500m,34.729557199999995,38.5919732,D,E,4500
4800.0,E0_4600m,34.954864799999996,38.5275996,D,E,4600
4800.0,E0_4700m,35.244546,38.543693,E,E,4700
4800.0,E0_4800m,35.3732932,38.495412800000004,E,E,4800
4800.0,E0_4900m,35.4698536,38.5115062,E,E,4900
5100.0,E0_0m,38.221825,34.037541,E,D,0
5100.0,E0_100m,35.6307876,34.5847166,E,D,100
5100.0,E0_200m,34.9709582,34.5847166,D,D,200
5100.0,E0_300m,34.954864799999996,34.6651836,D,D,300
5100.0,E0_400m,34.8904912,34.8100242,D,D,400
5100.0,E0_500m,35.0192384,34.954864799999996,E,D,500
5100.0,E0_600m,35.1479856,35.1962658,E,E,600
5100.0,E0_700m,35.3411064,35.4215734,E,E,700
5100.0,E0_800m,35.4376668,35.646881,E,E,800
5100.0,E0_900m,35.5986008,35.9204688,E,E,900
5100.0,E0_1000m,35.9043754,36.049215999999994,E,E,1000
5100.0,E0_1100m,35.9848424,36.194056599999996,E,E,1100
5100.0,E0_1200m,36.1779632,36.371084,E,E,1200
5100.0,E0_1300m,36.3388972,36.3871774,E,E,1300
5100.0,E0_1400m,36.5642048,36.4193642,E,E,1400
5100.0,E0_1500m,36.934353,36.5963916,E,E,1500
5100.0,E0_1600m,37.336687999999995,36.7573256,E,E,1600
5100.0,E0_1700m,37.980424,36.8377926,E,E,1700
5100.0,E0_1800m,38.8816544,37.095287,E,E,1800
5100.0,E0_1900m,39.9277254,37.0631002,E,E,1900
5100.0,E0_2000m,41.2956644,37.0470068,E,E,2000
5100.0,E0_2100m,43.0015648,37.0631002,E,E,2100
5100.0,E0_2200m,44.9971464,37.079193599999996,E,E,2200
5100.0,E0_2300m,47.314595999999995,37.0631002,F,E,2300
5100.0,E0_2400m,49.88954,37.0470068,F,E,2400
5100.0,E0_2500m,52.5771378,37.0631002,F,E,2500
5100.0,E0_2600m,55.2969224,37.0631002,F,E,2600
5100.0,E0_2700m,58.177640999999994,36.8699794,F,E,2700
5100.0,E0_2800m,61.34804079999999,36.8699794,F,E,2800
5100.0,E0_2900m,65.500138,36.8860728,F,E,2900
5100.0,E0_3000m,69.5073946,36.9665398,F,E,3000
5100.0,E0_3100m,69.92582300000001,37.0631002,F,E,3100
5100.0,E0_3200m,70.0706636,37.0631002,F,E,3200
5100.0,E0_3300m,70.167224,37.095287,F,E,3300
5100.0,E0_3400m,70.2315976,37.2723144,F,E,3400
5100.0,E0_3500m,70.26378439999999,37.4493418,F,E,3500
5100.0,E0_3600m,70.3120646,37.5941824,F,E,3600
5100.0,E0_3700m,70.3442514,37.7712098,F,E,3700
5100.0,E0_3800m,70.4247184,38.0287042,F,E,3800
5100.0,E0_3900m,69.0567794,38.141358,F,E,3900
5100.0,E0_4000m,46.220244799999996,38.2057316,F,E,4000
5100.0,E0_4100m,35.0353318,38.2861986,E,E,4100
5100.0,E0_4200m,34.0536344,38.4149458,D,E,4200
5100.0,E0_4300m,34.214568400000005,38.5597864,D,E,4300
5100.0,E0_4400m,34.5364364,38.6080666,D,E,4400
5100.0,E0_4500m,34.8100242,38.6885336,D,E,4500
5100.0,E0_4600m,35.083612,38.6885336,E,E,4600
5100.0,E0_4700m,35.164079,38.6885336,E,E,4700
5100.0,E0_4800m,35.40548,38.6080666,E,E,4800
5100.0,E0_4900m,35.566414,38.5597864,E,E,4900
5400.0,E0_0m,38.3183854,34.1019146,E,D,0
