interval_begin,interval_id_combined,link,pos,SPR,FR,interval_harmonicMeanSpeed_attack,interval_harmonicMeanSpeed_base,interval_flow_attack,interval_flow_base
3600.0,E0_1900m,E0,1900,1.0,1.0,25.65,25.68,3936.4,3945.2
3600.0,E0_2000m,E0,2000,1.0,1.0,25.49,25.61,3940.0,3945.6
3600.0,E0_2100m,E0,2100,0.99,1.0,25.29,25.55,3947.6,3952.0
3600.0,E0_2200m,E0,2200,0.98,1.0,25.08,25.5,3954.0,3956.0
3600.0,E0_2300m,E0,2300,0.97,1.0,24.81,25.45,3957.6,3958.0
3600.0,E0_2400m,E0,2400,0.96,1.0,24.45,25.38,3966.8,3964.8
3600.0,E0_2500m,E0,2500,0.95,1.0,24.02,25.34,3966.4,3971.2
3600.0,E0_2600m,E0,2600,0.92,1.0,23.38,25.3,3971.2,3979.6
3600.0,E0_2700m,E0,2700,0.89,1.0,22.49,25.26,3979.6,3988.8
3600.0,E0_2800m,E0,2800,0.84,1.0,21.3,25.21,3986.0,3999.2
3600.0,E0_2900m,E0,2900,0.79,1.0,19.89,25.16,3986.8,3996.4
3600.0,E0_3000m,E0,3000,0.73,1.0,18.25,25.12,3990.0,4000.0
3600.0,E0_3100m,E0,3100,0.72,1.0,18.0,25.07,3994.4,4000.8
3600.0,E0_3200m,E0,3200,0.72,1.0,18.0,25.03,4004.8,4002.4
3600.0,E0_3300m,E0,3300,0.72,1.0,17.98,25.0,4006.8,4006.0
3600.0,E0_3400m,E0,3400,0.72,1.0,17.95,24.98,4004.4,4016.8
3600.0,E0_3500m,E0,3500,0.72,0.99,17.91,24.95,4000.8,4022.4
3600.0,E0_3600m,E0,3600,0.72,0.99,17.89,24.9,3999.6,4025.2
3600.0,E0_3700m,E0,3700,0.72,1.0,17.87,24.86,4000.8,4009.6
3600.0,E0_3800m,E0,3800,0.72,1.0,17.87,24.83,3998.8,4003.2
3600.0,E0_3900m,E0,3900,0.73,1.0,18.06,24.81,4006.0,4006.8
3600.0,E0_4000m,E0,4000,0.82,1.0,20.23,24.78,4007.6,4008.4
3600.0,E0_4100m,E0,4100,1.07,1.0,26.44,24.75,4007.2,4010.4
3600.0,E0_4200m,E0,4200,1.1,1.0,27.21,24.73,4008.8,4008.0
3600.0,E0_4300m,E0,4300,1.1,1.0,27.2,24.7,4010.0,4007.2
3600.0,E0_4400m,E0,4400,1.1,1.0,27.1,24.68,4007.2,4017.2
3600.0,E0_4500m,E0,4500,1.09,1.0,26.97,24.67,4010.0,4017.6
3600.0,E0_4600m,E0,4600,1.09,1.0,26.86,24.67,4004.4,4014.0
3600.0,E0_4700m,E0,4700,1.08,1.0,26.75,24.69,3999.6,4007.2
3600.0,E0_4800m,E0,4800,1.08,1.0,26.65,24.73,4000.4,4000.4
3600.0,E0_4900m,E0,4900,1.07,1.0,26.54,24.78,3994.4,3994.4
3600.0,E0_5000m,E0,5000,1.06,1.0,26.44,24.82,3986.4,3986.0
3900.0,E0_0m,E0,0,-1.0,1.0,-1.0,-1.0,0.0,0.0
3900.0,E0_100m,E0,100,0.97,1.0,26.36,27.13,3995.2,3998.8
3900.0,E0_200m,E0,200,0.99,1.0,26.82,27.2,3995.6,3997.6
3900.0,E0_300m,E0,300,0.99,1.0,26.87,27.11,4000.0,4002.8
3900.0,E0_400m,E0,400,0.99,1.0,26.84,26.98,3998.0,4002.4
3900.0,E0_500m,E0,500,1.0,1.0,26.78,26.84,3998.4,4002.4
3900.0,E0_600m,E0,600,1.0,1.0,26.72,26.74,3993.6,4002.8
3900.0,E0_700m,E0,700,1.0,1.0,26.64,26.65,3996.4,4002.8
3900.0,E0_800m,E0,800,1.0,1.0,26.56,26.56,3996.4,4002.0
3900.0,E0_900m,E0,900,1.0,1.0,26.48,26.46,4000.8,4005.2
3900.0,E0_1000m,E0,1000,1.0,1.0,26.38,26.36,4010.4,4014.8
3900.0,E0_1100m,E0,1100,1.0,1.0,26.3,26.28,4012.8,4013.2
3900.0,E0_1200m,E0,1200,1.0,1.0,26.22,26.21,4010.8,4013.6
3900.0,E0_1300m,E0,1300,1.0,1.0,26.14,26.15,4006.8,4006.8
3900.0,E0_1400m,E0,1400,1.0,1.0,26.06,26.11,4004.4,4008.4
3900.0,E0_1500m,E0,1500,1.0,1.0,26.0,26.06,4005.2,4004.8
3900.0,E0_1600m,E0,1600,1.0,1.0,25.94,26.01,4005.6,4005.2
3900.0,E0_1700m,E0,1700,1.0,1.0,25.88,25.96,4008.8,4008.4
3900.0,E0_1800m,E0,1800,1.0,1.0,25.82,25.92,4014.4,4006.8
3900.0,E0_1900m,E0,1900,0.99,1.0,25.75,25.89,4014.4,4012.4
3900.0,E0_2000m,E0,2000,0.99,1.0,25.65,25.86,4014.4,4014.4
3900.0,E0_2100m,E0,2100,0.99,1.0,25.5,25.83,4008.4,4007.6
3900.0,E0_2200m,E0,2200,0.98,1.0,25.33,25.78,4004.8,4010.0
3900.0,E0_2300m,E0,2300,0.97,1.0,25.06,25.76,4004.0,4006.8
3900.0,E0_2400m,E0,2400,0.96,1.0,24.67,25.75,4003.2,4008.4
3900.0,E0_2500m,E0,2500,0.94,1.0,24.15,25.71,4008.0,4016.4
3900.0,E0_2600m,E0,2600,0.91,1.0,23.45,25.68,4011.2,4016.8
3900.0,E0_2700m,E0,2700,0.88,1.0,22.5,25.65,4002.4,4006.4
3900.0,E0_2800m,E0,2800,0.83,1.0,21.28,25.63,4000.8,4000.4
3900.0,E0_2900m,E0,2900,0.78,1.0,19.85,25.6,3998.0,3994.0
3900.0,E0_3000m,E0,3000,0.71,1.0,18.21,25.58,4000.0,3993.6
3900.0,E0_3100m,E0,3100,0.7,1.0,17.96,25.58,4007.2,3996.4
3900.0,E0_3200m,E0,3200,0.7,1.0,17.97,25.56,4010.4,3999.6
3900.0,E0_3300m,E0,3300,0.7,1.0,17.94,25.53,4009.6,4013.2
3900.0,E0_3400m,E0,3400,0.7,1.0,17.9,25.5,4009.2,4015.6
3900.0,E0_3500m,E0,3500,0.7,1.0,17.88,25.47,4008.4,4014.4
3900.0,E0_3600m,E0,3600,0.7,1.0,17.86,25.45,4010.4,4008.0
3900.0,E0_3700m,E0,3700,0.7,1.0,17.85,25.42,4006.4,4008.8
3900.0,E0_3800m,E0,3800,0.7,1.0,17.87,25.4,4011.6,4013.2
3900.0,E0_3900m,E0,3900,0.71,1.0,18.07,25.39,4014.0,4006.0
3900.0,E0_4000m,E0,4000,0.8,1.0,20.25,25.39,4007.2,4007.6
3900.0,E0_4100m,E0,4100,1.04,1.0,26.45,25.39,4010.8,4013.6
3900.0,E0_4200m,E0,4200,1.07,1.0,27.23,25.36,4011.2,4021.6
3900.0,E0_4300m,E0,4300,1.08,1.0,27.27,25.34,4012.8,4030.4
3900.0,E0_4400m,E0,4400,1.07,0.99,27.16,25.33,4012.8,4034.8
3900.0,E0_4500m,E0,4500,1.07,0.99,27.04,25.32,4006.8,4038.8
3900.0,E0_4600m,E0,4600,1.06,0.99,26.93,25.31,4004.8,4045.2
3900.0,E0_4700m,E0,4700,1.06,0.99,26.8,25.3,4004.0,4052.4
3900.0,E0_4800m,E0,4800,1.06,0.99,26.72,25.29,4002.0,4059.2
3900.0,E0_4900m,E0,4900,1.05,0.98,26.63,25.29,3999.2,4062.4
3900.0,E0_5000m,E0,5000,1.05,0.98,26.55,25.31,3996.4,4065.2
4200.0,E0_0m,E0,0,-1.0,1.0,-1.0,-1.0,0.0,0.0
4200.0,E0_100m,E0,100,0.94,1.0,25.77,27.29,3995.6,3994.0
4200.0,E0_200m,E0,200,0.97,1.0,26.67,27.38,3995.2,3995.2
4200.0,E0_300m,E0,300,0.98,1.0,26.86,27.29,3989.2,3985.2
4200.0,E0_400m,E0,400,0.99,1.0,26.89,27.15,3982.4,3981.2
4200.0,E0_500m,E0,500,0.99,1.0,26.85,27.03,3976.4,3974.0
4200.0,E0_600m,E0,600,1.0,1.0,26.79,26.92,3969.6,3964.0
4200.0,E0_700m,E0,700,1.0,1.0,26.73,26.82,3962.8,3959.2
4200.0,E0_800m,E0,800,1.0,1.0,26.67,26.75,3959.6,3957.6
4200.0,E0_900m,E0,900,1.0,1.0,26.6,26.68,3953.2,3952.0
4200.0,E0_1000m,E0,1000,1.0,1.0,26.53,26.63,3946.4,3947.2
4200.0,E0_1100m,E0,1100,1.0,1.0,26.44,26.56,3940.8,3942.8
4200.0,E0_1200m,E0,1200,1.0,1.0,26.37,26.49,3937.6,3934.8
4200.0,E0_1300m,E0,1300,1.0,1.0,26.29,26.42,3932.0,3934.4
4200.0,E0_1400m,E0,1400,1.0,1.0,26.23,26.35,3930.0,3932.8
4200.0,E0_1500m,E0,1500,0.99,1.0,26.16,26.29,3930.0,3936.8
4200.0,E0_1600m,E0,1600,0.99,1.0,26.07,26.24,3929.2,3938.0
4200.0,E0_1700m,E0,1700,0.99,1.0,25.98,26.18,3934.0,3943.2
4200.0,E0_1800m,E0,1800,0.99,1.0,25.87,26.12,3930.8,3939.6
4200.0,E0_1900m,E0,1900,0.99,1.0,25.72,26.08,3939.2,3943.2
4200.0,E0_2000m,E0,2000,0.98,1.0,25.52,26.04,3944.8,3941.6
4200.0,E0_2100m,E0,2100,0.97,1.0,25.25,26.02,3943.6,3938.8
4200.0,E0_2200m,E0,2200,0.95,1.0,24.83,26.0,3942.4,3932.0
4200.0,E0_2300m,E0,2300,0.93,1.0,24.15,25.97,3940.8,3934.4
4200.0,E0_2400m,E0,2400,0.89,1.0,23.17,25.94,3933.2,3928.8
4200.0,E0_2500m,E0,2500,0.85,1.0,21.9,25.91,3922.0,3926.4
4200.0,E0_2600m,E0,2600,0.79,1.0,20.45,25.87,3920.8,3934.0
4200.0,E0_2700m,E0,2700,0.73,0.99,18.88,25.84,3911.2,3942.0
4200.0,E0_2800m,E0,2800,0.67,0.99,17.35,25.8,3904.0,3949.6
4200.0,E0_2900m,E0,2900,0.62,0.98,15.89,25.75,3890.4,3964.8
4200.0,E0_3000m,E0,3000,0.55,0.97,14.07,25.72,3868.8,3970.4
4200.0,E0_3100m,E0,3100,0.53,0.97,13.65,25.69,3840.0,3970.0
4200.0,E0_3200m,E0,3200,0.53,0.96,13.55,25.67,3815.2,3964.0
4200.0,E0_3300m,E0,3300,0.53,0.96,13.51,25.63,3792.0,3952.4
4200.0,E0_3400m,E0,3400,0.53,0.96,13.48,25.6,3774.8,3950.0
4200.0,E0_3500m,E0,3500,0.53,0.95,13.47,25.57,3757.2,3952.4
4200.0,E0_3600m,E0,3600,0.53,0.94,13.47,25.53,3727.6,3955.2
4200.0,E0_3700m,E0,3700,0.53,0.93,13.46,25.5,3708.8,3966.8
4200.0,E0_3800m,E0,3800,0.53,0.93,13.46,25.48,3680.0,3978.0
4200.0,E0_3900m,E0,3900,0.53,0.92,13.58,25.44,3651.2,3989.6
4200.0,E0_4000m,E0,4000,0.63,0.91,16.0,25.4,3642.4,3994.0
4200.0,E0_4100m,E0,4100,1.01,0.91,25.57,25.37,3636.8,3989.6
4200.0,E0_4200m,E0,4200,1.1,0.91,27.88,25.34,3641.2,3987.2
4200.0,E0_4300m,E0,4300,1.11,0.91,28.07,25.32,3644.8,3986.4
4200.0,E0_4400m,E0,4400,1.11,0.92,27.99,25.32,3654.4,3982.0
4200.0,E0_4500m,E0,4500,1.1,0.92,27.87,25.32,3657.6,3978.0
4200.0,E0_4600m,E0,4600,1.1,0.92,27.76,25.32,3661.2,3970.8
4200.0,E0_4700m,E0,4700,1.09,0.92,27.64,25.32,3668.4,3966.0
4200.0,E0_4800m,E0,4800,1.09,0.93,27.52,25.32,3673.2,3964.4
4200.0,E0_4900m,E0,4900,1.08,0.93,27.41,25.32,3676.4,3971.6
4200.0,E0_5000m,E0,5000,1.08,0.92,27.32,25.34,3676.0,3980.4
4500.0,E0_0m,E0,0,-1.0,1.0,-1.0,-1.0,0.0,0.0
4500.0,E0_100m,E0,100,0.94,1.0,25.15,26.74,4027.2,4020.8
4500.0,E0_200m,E0,200,0.97,1.0,26.08,26.82,4023.2,4019.6
4500.0,E0_300m,E0,300,0.99,1.0,26.31,26.7,4023.6,4025.2
4500.0,E0_400m,E0,400,0.99,1.0,26.36,26.55,4026.0,4028.4
4500.0,E0_500m,E0,500,1.0,1.0,26.36,26.42,4034.4,4032.0
4500.0,E0_600m,E0,600,1.0,1.0,26.3,26.3,4038.4,4036.8
4500.0,E0_700m,E0,700,1.0,1.0,26.2,26.2,4039.6,4037.6
4500.0,E0_800m,E0,800,1.0,1.0,26.11,26.1,4041.2,4038.8
4500.0,E0_900m,E0,900,1.0,1.0,26.02,25.98,4047.2,4040.8
4500.0,E0_1000m,E0,1000,1.0,1.0,25.93,25.87,4050.0,4046.8
4500.0,E0_1100m,E0,1100,1.0,1.0,25.84,25.77,4052.0,4053.6
4500.0,E0_1200m,E0,1200,1.0,1.0,25.75,25.7,4060.4,4060.8
4500.0,E0_1300m,E0,1300,1.0,1.0,25.67,25.62,4064.4,4065.2
4500.0,E0_1400m,E0,1400,1.0,1.0,25.58,25.55,4065.6,4064.8
4500.0,E0_1500m,E0,1500,1.0,1.0,25.5,25.47,4064.4,4066.8
4500.0,E0_1600m,E0,1600,1.0,1.0,25.41,25.4,4062.4,4059.2
4500.0,E0_1700m,E0,1700,1.0,1.0,25.27,25.35,4054.0,4051.6
4500.0,E0_1800m,E0,1800,0.99,1.0,25.06,25.29,4053.2,4047.6
4500.0,E0_1900m,E0,1900,0.98,1.0,24.74,25.23,4042.8,4036.8
4500.0,E0_2000m,E0,2000,0.96,1.0,24.29,25.19,4033.6,4034.8
4500.0,E0_2100m,E0,2100,0.94,1.0,23.72,25.16,4030.0,4041.2
4500.0,E0_2200m,E0,2200,0.91,1.0,22.96,25.13,4027.2,4045.6
4500.0,E0_2300m,E0,2300,0.88,0.99,22.05,25.09,4025.2,4048.0
4500.0,E0_2400m,E0,2400,0.84,0.99,21.04,25.07,4019.6,4054.4
4500.0,E0_2500m,E0,2500,0.8,0.99,19.96,25.06,4014.0,4052.0
4500.0,E0_2600m,E0,2600,0.75,0.99,18.82,25.04,3995.6,4045.2
4500.0,E0_2700m,E0,2700,0.71,0.99,17.67,25.01,3993.6,4043.6
4500.0,E0_2800m,E0,2800,0.66,0.99,16.54,25.0,3986.8,4033.6
4500.0,E0_2900m,E0,2900,0.62,0.99,15.37,24.97,3980.4,4024.8
4500.0,E0_3000m,E0,3000,0.56,0.99,13.9,24.97,3975.6,4018.8
4500.0,E0_3100m,E0,3100,0.54,0.99,13.57,24.94,3970.4,4011.2
4500.0,E0_3200m,E0,3200,0.54,0.99,13.47,24.93,3968.4,4004.4
4500.0,E0_3300m,E0,3300,0.54,0.99,13.44,24.94,3966.0,4001.6
4500.0,E0_3400m,E0,3400,0.54,0.99,13.42,24.95,3963.6,3992.4
4500.0,E0_3500m,E0,3500,0.54,0.99,13.41,24.97,3962.0,3986.8
4500.0,E0_3600m,E0,3600,0.54,1.0,13.4,24.99,3967.6,3985.6
4500.0,E0_3700m,E0,3700,0.54,1.0,13.4,25.02,3965.2,3980.8
4500.0,E0_3800m,E0,3800,0.54,1.0,13.4,25.03,3963.2,3966.0
4500.0,E0_3900m,E0,3900,0.54,1.0,13.48,25.03,3959.6,3960.0
4500.0,E0_4000m,E0,4000,0.63,1.0,15.8,25.02,3946.0,3955.6
4500.0,E0_4100m,E0,4100,1.02,1.0,25.48,25.04,3941.6,3954.8
4500.0,E0_4200m,E0,4200,1.11,1.0,27.76,25.06,3941.2,3955.6
4500.0,E0_4300m,E0,4300,1.11,1.0,27.89,25.07,3935.6,3948.0
4500.0,E0_4400m,E0,4400,1.11,1.0,27.75,25.09,3928.0,3938.4
4500.0,E0_4500m,E0,4500,1.1,1.0,27.62,25.1,3928.4,3937.2
4500.0,E0_4600m,E0,4600,1.09,1.0,27.49,25.12,3925.6,3938.8
4500.0,E0_4700m,E0,4700,1.09,1.0,27.34,25.13,3928.8,3941.2
4500.0,E0_4800m,E0,4800,1.08,1.0,27.22,25.15,3933.6,3936.4
4500.0,E0_4900m,E0,4900,1.08,1.0,27.12,25.18,3934.0,3928.0
4500.0,E0_5000m,E0,5000,1.07,1.0,27.04,25.23,3934.0,3918.0
4800.0,E0_0m,E0,0,-1.0,1.0,-1.0,-1.0,0.0,0.0
4800.0,E0_100m,E0,100,0.94,1.0,25.32,26.83,4001.2,4009.2
4800.0,E0_200m,E0,200,0.97,1.0,26.27,26.96,4005.2,4013.6
4800.0,E0_300m,E0,300,0.98,1.0,26.46,26.87,4010.8,4014.8
4800.0,E0_400m,E0,400,0.99,1.0,26.48,26.74,4020.0,4016.8
4800.0,E0_500m,E0,500,0.99,1.0,26.45,26.61,4020.0,4026.0
4800.0,E0_600m,E0,600,1.0,1.0,26.36,26.46,4023.2,4028.8
4800.0,E0_700m,E0,700,1.0,1.0,26.26,26.31,4025.6,4034.4
4800.0,E0_800m,E0,800,1.0,1.0,26.16,26.17,4031.2,4038.4
4800.0,E0_900m,E0,900,1.0,1.0,26.07,26.04,4026.0,4035.2
4800.0,E0_1000m,E0,1000,1.0,1.0,25.99,25.95,4018.4,4027.2
4800.0,E0_1100m,E0,1100,1.0,1.0,25.91,25.88,4014.8,4017.2
4800.0,E0_1200m,E0,1200,1.0,1.0,25.8,25.8,4019.2,4024.4
4800.0,E0_1300m,E0,1300,1.0,1.0,25.69,25.72,4029.2,4030.8
4800.0,E0_1400m,E0,1400,1.0,1.0,25.58,25.65,4032.4,4030.4
4800.0,E0_1500m,E0,1500,0.99,1.0,25.46,25.59,4030.4,4024.8
4800.0,E0_1600m,E0,1600,0.99,1.0,25.31,25.51,4027.2,4025.6
4800.0,E0_1700m,E0,1700,0.99,1.0,25.15,25.45,4024.4,4023.6
4800.0,E0_1800m,E0,1800,0.98,1.0,24.91,25.4,4017.2,4023.2
4800.0,E0_1900m,E0,1900,0.97,1.0,24.56,25.33,4015.2,4030.4
4800.0,E0_2000m,E0,2000,0.95,1.0,24.07,25.26,4018.8,4028.8
4800.0,E0_2100m,E0,2100,0.93,1.0,23.41,25.18,4021.6,4027.6
4800.0,E0_2200m,E0,2200,0.9,1.0,22.59,25.12,4020.4,4029.6
4800.0,E0_2300m,E0,2300,0.86,1.0,21.65,25.07,4019.6,4031.2
4800.0,E0_2400m,E0,2400,0.82,1.0,20.6,25.03,4016.8,4030.4
4800.0,E0_2500m,E0,2500,0.78,1.0,19.51,24.97,4018.8,4028.4
4800.0,E0_2600m,E0,2600,0.74,1.0,18.39,24.92,4021.2,4022.0
4800.0,E0_2700m,E0,2700,0.69,1.0,17.26,24.88,4013.6,4012.8
4800.0,E0_2800m,E0,2800,0.65,1.0,16.21,24.83,4006.4,4010.8
4800.0,E0_2900m,E0,2900,0.61,1.0,15.17,24.77,4011.2,4015.2
4800.0,E0_3000m,E0,3000,0.56,1.0,13.86,24.73,4009.2,4016.4
4800.0,E0_3100m,E0,3100,0.55,1.0,13.54,24.71,4011.2,4018.4
4800.0,E0_3200m,E0,3200,0.55,1.0,13.46,24.68,4005.6,4022.4
4800.0,E0_3300m,E0,3300,0.54,0.99,13.43,24.65,4005.6,4026.0
4800.0,E0_3400m,E0,3400,0.54,0.99,13.42,24.63,4003.2,4030.0
4800.0,E0_3500m,E0,3500,0.55,0.99,13.41,24.6,3999.6,4028.4
4800.0,E0_3600m,E0,3600,0.55,0.99,13.4,24.58,4002.0,4029.2
4800.0,E0_3700m,E0,3700,0.55,1.0,13.39,24.56,4009.2,4028.8
4800.0,E0_3800m,E0,3800,0.55,0.99,13.4,24.55,4009.2,4037.6
4800.0,E0_3900m,E0,3900,0.55,0.99,13.49,24.53,4012.8,4034.8
4800.0,E0_4000m,E0,4000,0.65,1.0,15.87,24.51,4017.6,4028.0
4800.0,E0_4100m,E0,4100,1.04,1.0,25.39,24.5,4018.0,4027.2
4800.0,E0_4200m,E0,4200,1.13,1.0,27.6,24.5,4014.4,4030.0
4800.0,E0_4300m,E0,4300,1.13,1.0,27.71,24.51,4018.8,4034.4
4800.0,E0_4400m,E0,4400,1.12,0.99,27.58,24.52,4017.6,4042.4
4800.0,E0_4500m,E0,4500,1.12,0.99,27.42,24.53,4019.2,4040.4
4800.0,E0_4600m,E0,4600,1.11,1.0,27.26,24.56,4028.8,4040.8
4800.0,E0_4700m,E0,4700,1.1,1.0,27.13,24.59,4023.6,4036.4
4800.0,E0_4800m,E0,4800,1.1,1.0,27.0,24.61,4018.4,4037.6
4800.0,E0_4900m,E0,4900,1.09,0.99,26.88,24.67,4015.6,4036.0
4800.0,E0_5000m,E0,5000,1.08,0.99,26.78,24.73,4010.4,4040.0
5100.0,E0_0m,E0,0,-1.0,1.0,-1.0,-1.0,0.0,0.0
5100.0,E0_100m,E0,100,0.94,1.0,25.32,27.02,3958.4,3958.4
5100.0,E0_200m,E0,200,0.97,1.0,26.3,27.14,3957.6,3953.6
5100.0,E0_300m,E0,300,0.98,1.0,26.53,27.08,3953.2,3951.6
5100.0,E0_400m,E0,400,0.99,1.0,26.6,26.98,3948.0,3950.0
5100.0,E0_500m,E0,500,0.99,1.0,26.64,26.91,3945.2,3941.6
5100.0,E0_600m,E0,600,0.99,1.0,26.63,26.86,3944.0,3941.6
5100.0,E0_700m,E0,700,0.99,1.0,26.56,26.75,3943.6,3940.0
5100.0,E0_800m,E0,800,0.99,1.0,26.47,26.64,3936.4,3934.4
5100.0,E0_900m,E0,900,0.99,1.0,26.4,26.54,3936.8,3937.6
5100.0,E0_1000m,E0,1000,1.0,1.0,26.33,26.43,3940.0,3938.4
5100.0,E0_1100m,E0,1100,1.0,1.0,26.26,26.34,3940.4,3942.8
5100.0,E0_1200m,E0,1200,1.0,1.0,26.19,26.25,3937.2,3938.0
5100.0,E0_1300m,E0,1300,1.0,1.0,26.11,26.18,3929.6,3932.4
5100.0,E0_1400m,E0,1400,1.0,1.0,26.01,26.11,3923.6,3930.0
5100.0,E0_1500m,E0,1500,0.99,1.0,25.88,26.03,3920.0,3930.8
5100.0,E0_1600m,E0,1600,0.99,1.0,25.7,25.95,3922.4,3934.0
5100.0,E0_1700m,E0,1700,0.98,1.0,25.45,25.87,3928.4,3938.8
5100.0,E0_1800m,E0,1800,0.97,1.0,25.11,25.81,3938.4,3945.2
5100.0,E0_1900m,E0,1900,0.96,1.0,24.64,25.75,3948.0,3946.8
5100.0,E0_2000m,E0,2000,0.93,1.0,24.01,25.69,3946.8,3955.2
5100.0,E0_2100m,E0,2100,0.91,1.0,23.23,25.63,3948.4,3952.8
5100.0,E0_2200m,E0,2200,0.87,1.0,22.33,25.57,3952.4,3950.8
5100.0,E0_2300m,E0,2300,0.84,1.0,21.33,25.51,3952.0,3942.8
5100.0,E0_2400m,E0,2400,0.8,1.0,20.3,25.48,3964.4,3945.6
5100.0,E0_2500m,E0,2500,0.76,1.01,19.23,25.43,3968.4,3948.4
5100.0,E0_2600m,E0,2600,0.72,1.01,18.21,25.38,3974.0,3952.8
5100.0,E0_2700m,E0,2700,0.68,1.01,17.19,25.35,3977.6,3955.6
5100.0,E0_2800m,E0,2800,0.64,1.01,16.21,25.32,3984.4,3953.2
5100.0,E0_2900m,E0,2900,0.6,1.01,15.19,25.3,3984.4,3950.8
5100.0,E0_3000m,E0,3000,0.55,1.01,13.85,25.27,3989.6,3954.8
5100.0,E0_3100m,E0,3100,0.54,1.01,13.54,25.23,3992.4,3960.0
5100.0,E0_3200m,E0,3200,0.53,1.01,13.47,25.2,3996.4,3961.6
5100.0,E0_3300m,E0,3300,0.53,1.01,13.43,25.18,4002.8,3966.0
5100.0,E0_3400m,E0,3400,0.53,1.01,13.41,25.17,4004.8,3969.6
5100.0,E0_3500m,E0,3500,0.53,1.01,13.41,25.16,4005.6,3976.4
5100.0,E0_3600m,E0,3600,0.53,1.0,13.4,25.15,4002.4,3985.2
5100.0,E0_3700m,E0,3700,0.53,1.0,13.4,25.14,3993.6,3993.2
5100.0,E0_3800m,E0,3800,0.53,1.0,13.4,25.14,3992.4,4005.2
5100.0,E0_3900m,E0,3900,0.54,0.99,13.5,25.12,3991.2,4019.2
5100.0,E0_4000m,E0,4000,0.63,0.99,15.85,25.1,3991.6,4029.2
5100.0,E0_4100m,E0,4100,1.01,0.99,25.38,25.1,3990.8,4030.0
5100.0,E0_4200m,E0,4200,1.1,0.99,27.57,25.09,3994.4,4031.6
5100.0,E0_4300m,E0,4300,1.1,0.99,27.69,25.08,3996.0,4030.4
5100.0,E0_4400m,E0,4400,1.1,0.99,27.58,25.07,4004.8,4028.4
5100.0,E0_4500m,E0,4500,1.1,0.99,27.46,25.07,4005.2,4030.4
5100.0,E0_4600m,E0,4600,1.09,0.99,27.34,25.08,4000.0,4029.2
5100.0,E0_4700m,E0,4700,1.08,0.99,27.22,25.09,3997.6,4030.0
5100.0,E0_4800m,E0,4800,1.08,0.99,27.11,25.12,4000.8,4021.6
5100.0,E0_4900m,E0,4900,1.07,1.0,27.0,25.15,4016.0,4021.6
5100.0,E0_5000m,E0,5000,1.07,1.0,26.9,25.18,4018.4,4014.0
5400.0,E0_0m,E0,0,-1.0,1.0,-1.0,-1.0,0.0,0.0
5400.0,E0_100m,E0,100,0.94,1.0,25.14,26.76,4105.6,4105.6
5400.0,E0_200m,E0,200,0.97,1.0,26.13,26.88,4102.8,4104.0
5400.0,E0_300m,E0,300,0.98,1.0,26.4,26.8,4107.2,4108.4
5400.0,E0_400m,E0,400,0.99,1.0,26.49,26.69,4108.0,4109.2
5400.0,E0_500m,E0,500,1.0,1.0,26.5,26.58,4110.0,4112.8
5400.0,E0_600m,E0,600,1.0,1.0,26.44,26.46,4106.0,4108.0
5400.0,E0_700m,E0,700,1.0,1.0,26.34,26.34,4106.0,4106.0
5400.0,E0_800m,E0,800,1.0,1.0,26.22,26.22,4107.6,4110.0
5400.0,E0_900m,E0,900,1.0,1.0,26.11,26.13,4107.2,4105.6
5400.0,E0_1000m,E0,1000,1.0,1.0,26.0,26.05,4108.0,4106.8
5400.0,E0_1100m,E0,1100,1.0,1.0,25.9,25.97,4109.2,4106.0
5400.0,E0_1200m,E0,1200,1.0,1.0,25.79,25.9,4099.2,4098.4
5400.0,E0_1300m,E0,1300,0.99,1.0,25.66,25.84,4091.6,4091.6
5400.0,E0_1400m,E0,1400,0.99,1.0,25.51,25.79,4091.6,4090.4
5400.0,E0_1500m,E0,1500,0.98,1.0,25.31,25.75,4092.4,4087.6
5400.0,E0_1600m,E0,1600,0.98,1.0,25.08,25.7,4082.8,4078.0
5400.0,E0_1700m,E0,1700,0.97,1.0,24.8,25.65,4072.4,4068.0
5400.0,E0_1800m,E0,1800,0.96,1.0,24.47,25.6,4058.0,4058.0
5400.0,E0_1900m,E0,1900,0.94,1.0,24.1,25.57,4043.2,4049.6
5400.0,E0_2000m,E0,2000,0.93,1.0,23.64,25.52,4038.4,4042.8
5400.0,E0_2100m,E0,2100,0.91,1.0,23.09,25.47,4036.0,4049.2
5400.0,E0_2200m,E0,2200,0.88,0.99,22.37,25.43,4034.0,4055.2
5400.0,E0_2300m,E0,2300,0.85,0.99,21.49,25.39,4036.4,4068.8
5400.0,E0_2400m,E0,2400,0.81,0.99,20.47,25.35,4028.0,4073.2
5400.0,E0_2500m,E0,2500,0.77,0.99,19.41,25.32,4030.4,4076.0
5400.0,E0_2600m,E0,2600,0.73,0.99,18.34,25.3,4023.2,4082.8
5400.0,E0_2700m,E0,2700,0.69,0.98,17.3,25.25,4018.0,4092.0
5400.0,E0_2800m,E0,2800,0.65,0.98,16.29,25.2,4007.2,4100.0
5400.0,E0_2900m,E0,2900,0.61,0.98,15.26,25.14,4000.4,4098.0
5400.0,E0_3000m,E0,3000,0.55,0.98,13.88,25.09,3996.8,4088.4
5400.0,E0_3100m,E0,3100,0.54,0.98,13.56,25.04,3994.0,4085.2
