scenario,interval_begin,link,pos,interval_flow,interval_harmonicMeanSpeed,interval_id_combined
attack,2400.0,E0,800,4034.7999999999997,26.012666666666668,E0_800m
attack,2400.0,E0,900,4037.2,25.91166666666667,E0_900m
attack,2400.0,E0,1000,4034.0,25.812333333333335,E0_1000m
attack,2400.0,E0,1100,4030.3999999999996,25.70066666666667,E0_1100m
attack,2400.0,E0,1200,4025.6,25.608666666666668,E0_1200m
attack,2400.0,E0,1300,4023.2,25.534999999999997,E0_1300m
attack,2400.0,E0,1400,4013.6,25.443333333333335,E0_1400m
attack,2400.0,E0,1500,4006.0,25.37066666666667,E0_1500m
attack,2400.0,E0,1600,4006.4,25.29183333333333,E0_1600m
attack,2400.0,E0,1700,4000.4,25.240666666666666,E0_1700m
attack,2400.0,E0,1800,3996.8,25.195500000000003,E0_1800m
attack,2400.0,E0,1900,3995.2,25.128,E0_1900m
attack,2400.0,E0,2000,3990.0,25.0255,E0_2000m
attack,2400.0,E0,2100,3988.0,24.880166666666668,E0_2100m
attack,2400.0,E0,2200,3984.8,24.721,E0_2200m
attack,2400.0,E0,2300,3974.0,24.538,E0_2300m
attack,2400.0,E0,2400,3957.6,24.256999999999998,E0_2400m
attack,2400.0,E0,2500,3951.6,23.839,E0_2500m
attack,2400.0,E0,2600,3940.4,23.277166666666666,E0_2600m
attack,2400.0,E0,2700,3915.6,22.5065,E0_2700m
attack,2400.0,E0,2800,3897.2,21.439833333333333,E0_2800m
attack,2400.0,E0,2900,3878.0,20.015833333333333,E0_2900m
attack,2400.0,E0,3000,3862.8,18.273,E0_3000m
attack,2400.0,E0,3100,3848.4,18.022499999999997,E0_3100m
attack,2400.0,E0,3200,3838.0,18.069499999999998,E0_3200m
attack,2400.0,E0,3300,3824.8,18.052,E0_3300m
attack,2400.0,E0,3400,3807.2,18.014666666666663,E0_3400m
attack,2400.0,E0,3500,3791.2,17.981166666666667,E0_3500m
attack,2400.0,E0,3600,3776.0,17.970333333333336,E0_3600m
attack,2400.0,E0,3700,3762.8,17.95216666666667,E0_3700m
attack,2400.0,E0,3800,3748.0,17.96366666666667,E0_3800m
attack,2400.0,E0,3900,3738.8,18.1555,E0_3900m
attack,2400.0,E0,4000,3734.8,20.322499999999998,E0_4000m
attack,2400.0,E0,4100,3744.0,26.576,E0_4100m
attack,2400.0,E0,4200,3750.8,27.4345,E0_4200m
attack,2400.0,E0,4300,3755.2,27.41583333333333,E0_4300m
attack,2400.0,E0,4400,3758.0,27.29483333333333,E0_4400m
attack,2400.0,E0,4500,3761.2,27.167,E0_4500m
attack,2400.0,E0,4600,3774.0,27.032,E0_4600m
attack,2400.0,E0,4700,3770.0,26.916999999999998,E0_4700m
attack,2400.0,E0,4800,3768.8,26.827166666666667,E0_4800m
attack,2400.0,E0,4900,3770.0,26.738500000000002,E0_4900m
attack,2400.0,E0,5000,3770.4,26.659166666666664,E0_5000m
attack,2700.0,E0,0,0.0,-1.0,E0_0m
attack,2700.0,E0,100,4017.6000000000004,26.017499999999995,E0_100m
attack,2700.0,E0,200,4008.8,26.516999999999996,E0_200m
attack,2700.0,E0,300,4000.3999999999996,26.625999999999998,E0_300m
attack,2700.0,E0,400,3994.0,26.633833333333335,E0_400m
attack,2700.0,E0,500,3992.0,26.5935,E0_500m
attack,2700.0,E0,600,3983.2,26.5095,E0_600m
attack,2700.0,E0,700,3988.3999999999996,26.424833333333332,E0_700m
attack,2700.0,E0,800,3988.4,26.290166666666664,E0_800m
attack,2700.0,E0,900,3989.6000000000004,26.1485,E0_900m
attack,2700.0,E0,1000,3990.4,26.036166666666666,E0_1000m
attack,2700.0,E0,1100,3987.2,25.96033333333333,E0_1100m
attack,2700.0,E0,1200,3987.6,25.884666666666668,E0_1200m
attack,2700.0,E0,1300,3988.0,25.801666666666666,E0_1300m
attack,2700.0,E0,1400,3995.6,25.72316666666667,E0_1400m
attack,2700.0,E0,1500,4001.2,25.649333333333335,E0_1500m
attack,2700.0,E0,1600,4001.2,25.58416666666667,E0_1600m
attack,2700.0,E0,1700,4008.4,25.485,E0_1700m
attack,2700.0,E0,1800,4014.8,25.364000000000004,E0_1800m
attack,2700.0,E0,1900,4018.3999999999996,25.222833333333334,E0_1900m
attack,2700.0,E0,2000,4020.3999999999996,25.051000000000002,E0_2000m
attack,2700.0,E0,2100,4021.2000000000003,24.8495,E0_2100m
attack,2700.0,E0,2200,4023.2000000000003,24.590666666666664,E0_2200m
attack,2700.0,E0,2300,4032.0,24.282166666666672,E0_2300m
attack,2700.0,E0,2400,4044.8,23.877833333333335,E0_2400m
attack,2700.0,E0,2500,4043.6000000000004,23.3435,E0_2500m
attack,2700.0,E0,2600,4042.3999999999996,22.662166666666664,E0_2600m
attack,2700.0,E0,2700,4052.8,21.81366666666667,E0_2700m
attack,2700.0,E0,2800,4051.6000000000004,20.7965,E0_2800m
attack,2700.0,E0,2900,4057.2,19.579833333333333,E0_2900m
attack,2700.0,E0,3000,4060.0,18.162,E0_3000m
attack,2700.0,E0,3100,4060.3999999999996,17.9445,E0_3100m
attack,2700.0,E0,3200,4056.4,17.96066666666666,E0_3200m
attack,2700.0,E0,3300,4058.0,17.927833333333332,E0_3300m
attack,2700.0,E0,3400,4058.8,17.883166666666668,E0_3400m
attack,2700.0,E0,3500,4062.8,17.84433333333333,E0_3500m
attack,2700.0,E0,3600,4063.6,17.832166666666666,E0_3600m
attack,2700.0,E0,3700,4060.8,17.820999999999998,E0_3700m
attack,2700.0,E0,3800,4059.2000000000003,17.828,E0_3800m
attack,2700.0,E0,3900,4053.6000000000004,18.001499999999997,E0_3900m
attack,2700.0,E0,4000,4048.3999999999996,20.15866666666667,E0_4000m
attack,2700.0,E0,4100,4034.0,26.317500000000003,E0_4100m
attack,2700.0,E0,4200,4039.2,27.092833333333335,E0_4200m
attack,2700.0,E0,4300,4040.8,27.078833333333336,E0_4300m
attack,2700.0,E0,4400,4042.8,26.984666666666662,E0_4400m
attack,2700.0,E0,4500,4038.3999999999996,26.86483333333333,E0_4500m
attack,2700.0,E0,4600,4034.0,26.73016666666667,E0_4600m
attack,2700.0,E0,4700,4036.8,26.6045,E0_4700m
attack,2700.0,E0,4800,4030.7999999999997,26.505666666666666,E0_4800m
attack,2700.0,E0,4900,4027.2000000000003,26.404833333333336,E0_4900m
attack,2700.0,E0,5000,4020.3999999999996,26.310666666666663,E0_5000m
attack,3000.0,E0,0,0.0,-1.0,E0_0m
attack,3000.0,E0,100,4059.6,25.910333333333334,E0_100m
attack,3000.0,E0,200,4063.2,26.40016666666666,E0_200m
attack,3000.0,E0,300,4070.4,26.470000000000002,E0_300m
attack,3000.0,E0,400,4076.8,26.450666666666667,E0_400m
attack,3000.0,E0,500,4075.2,26.384999999999998,E0_500m
attack,3000.0,E0,600,4078.0,26.287499999999994,E0_600m
attack,3000.0,E0,700,4077.2,26.195500000000003,E0_700m
attack,3000.0,E0,800,4079.6000000000004,26.091166666666666,E0_800m
attack,3000.0,E0,900,4080.3999999999996,25.96333333333334,E0_900m
attack,3000.0,E0,1000,4076.0,25.836,E0_1000m
attack,3000.0,E0,1100,4078.8,25.73766666666667,E0_1100m
attack,3000.0,E0,1200,4082.4,25.65833333333333,E0_1200m
attack,3000.0,E0,1300,4085.2,25.588833333333334,E0_1300m
attack,3000.0,E0,1400,4084.4,25.507666666666665,E0_1400m
attack,3000.0,E0,1500,4082.8,25.42866666666667,E0_1500m
attack,3000.0,E0,1600,4087.2,25.337666666666667,E0_1600m
attack,3000.0,E0,1700,4080.8,25.245333333333335,E0_1700m
attack,3000.0,E0,1800,4077.6000000000004,25.134666666666668,E0_1800m
attack,3000.0,E0,1900,4073.2,25.0085,E0_1900m
attack,3000.0,E0,2000,4068.0,24.873833333333337,E0_2000m
attack,3000.0,E0,2100,4064.3999999999996,24.688833333333335,E0_2100m
attack,3000.0,E0,2200,4062.4,24.447833333333335,E0_2200m
attack,3000.0,E0,2300,4063.6,24.12733333333334,E0_2300m
attack,3000.0,E0,2400,4052.0,23.738500000000002,E0_2400m
attack,3000.0,E0,2500,4041.2,23.197499999999998,E0_2500m
attack,3000.0,E0,2600,4046.3999999999996,22.482333333333333,E0_2600m
attack,3000.0,E0,2700,4048.4,21.583666666666666,E0_2700m
attack,3000.0,E0,2800,4051.2,20.532333333333334,E0_2800m
attack,3000.0,E0,2900,4044.3999999999996,19.353166666666667,E0_2900m
attack,3000.0,E0,3000,4038.4,18.041833333333336,E0_3000m
attack,3000.0,E0,3100,4038.4,17.872,E0_3100m
attack,3000.0,E0,3200,4038.7999999999997,17.8945,E0_3200m
attack,3000.0,E0,3300,4038.8,17.884500000000003,E0_3300m
attack,3000.0,E0,3400,4038.3999999999996,17.858333333333334,E0_3400m
attack,3000.0,E0,3500,4032.8,17.82416666666667,E0_3500m
attack,3000.0,E0,3600,4032.0,17.815166666666666,E0_3600m
attack,3000.0,E0,3700,4032.0,17.810666666666666,E0_3700m
attack,3000.0,E0,3800,4030.8,17.836666666666666,E0_3800m
attack,3000.0,E0,3900,4030.4,17.990333333333332,E0_3900m
attack,3000.0,E0,4000,4030.3999999999996,20.118666666666666,E0_4000m
attack,3000.0,E0,4100,4034.4,26.167166666666667,E0_4100m
attack,3000.0,E0,4200,4026.8,26.827,E0_4200m
attack,3000.0,E0,4300,4021.2,26.773833333333336,E0_4300m
attack,3000.0,E0,4400,4016.7999999999997,26.637333333333338,E0_4400m
attack,3000.0,E0,4500,4018.0,26.504666666666665,E0_4500m
attack,3000.0,E0,4600,4017.6000000000004,26.39733333333333,E0_4600m
attack,3000.0,E0,4700,4020.4,26.295333333333335,E0_4700m
attack,3000.0,E0,4800,4019.6,26.195,E0_4800m
attack,3000.0,E0,4900,4016.0,26.120666666666665,E0_4900m
attack,3000.0,E0,5000,4013.6,26.044666666666664,E0_5000m
attack,3300.0,E0,0,0.0,-1.0,E0_0m
attack,3300.0,E0,100,4010.0,26.10283333333333,E0_100m
attack,3300.0,E0,200,4019.2000000000003,26.608166666666666,E0_200m
attack,3300.0,E0,300,4021.2,26.671833333333332,E0_300m
attack,3300.0,E0,400,4020.0,26.622000000000007,E0_400m
attack,3300.0,E0,500,4023.2,26.540666666666667,E0_500m
attack,3300.0,E0,600,4021.2,26.43933333333333,E0_600m
attack,3300.0,E0,700,4022.0,26.316166666666668,E0_700m
attack,3300.0,E0,800,4026.0,26.182000000000002,E0_800m
attack,3300.0,E0,900,4029.6000000000004,26.049,E0_900m
attack,3300.0,E0,1000,4034.3999999999996,25.939333333333337,E0_1000m
attack,3300.0,E0,1100,4037.2000000000003,25.8575,E0_1100m
attack,3300.0,E0,1200,4034.8,25.7795,E0_1200m
attack,3300.0,E0,1300,4034.4,25.6875,E0_1300m
attack,3300.0,E0,1400,4035.6,25.596500000000002,E0_1400m
attack,3300.0,E0,1500,4036.3999999999996,25.511666666666667,E0_1500m
attack,3300.0,E0,1600,4038.0,25.424,E0_1600m
attack,3300.0,E0,1700,4042.8,25.348,E0_1700m
attack,3300.0,E0,1800,4047.2,25.266333333333336,E0_1800m
attack,3300.0,E0,1900,4054.0,25.184833333333337,E0_1900m
attack,3300.0,E0,2000,4055.2000000000003,25.07733333333333,E0_2000m
attack,3300.0,E0,2100,4052.8,24.947666666666663,E0_2100m
attack,3300.0,E0,2200,4046.8,24.755833333333335,E0_2200m
attack,3300.0,E0,2300,4037.2,24.4665,E0_2300m
attack,3300.0,E0,2400,4033.2,24.064000000000004,E0_2400m
attack,3300.0,E0,2500,4036.8,23.540000000000006,E0_2500m
attack,3300.0,E0,2600,4028.8,22.848999999999997,E0_2600m
attack,3300.0,E0,2700,4024.8,21.968999999999998,E0_2700m
attack,3300.0,E0,2800,4020.0,20.865000000000002,E0_2800m
attack,3300.0,E0,2900,4023.2,19.5945,E0_2900m
attack,3300.0,E0,3000,4025.6,18.13716666666667,E0_3000m
attack,3300.0,E0,3100,4023.6000000000004,17.938333333333333,E0_3100m
attack,3300.0,E0,3200,4017.2,17.941499999999998,E0_3200m
attack,3300.0,E0,3300,4012.0,17.923,E0_3300m
attack,3300.0,E0,3400,4014.0,17.901833333333332,E0_3400m
attack,3300.0,E0,3500,4018.0,17.86116666666667,E0_3500m
attack,3300.0,E0,3600,4019.2,17.826333333333334,E0_3600m
attack,3300.0,E0,3700,4017.2,17.806833333333337,E0_3700m
attack,3300.0,E0,3800,4020.4,17.81816666666667,E0_3800m
attack,3300.0,E0,3900,4021.2,17.983,E0_3900m
attack,3300.0,E0,4000,4024.8,20.11883333333333,E0_4000m
attack,3300.0,E0,4100,4024.0,26.324166666666663,E0_4100m
attack,3300.0,E0,4200,4026.0,27.10366666666667,E0_4200m
attack,3300.0,E0,4300,4029.2,27.092333333333336,E0_4300m
attack,3300.0,E0,4400,4030.8,26.986166666666666,E0_4400m
attack,3300.0,E0,4500,4030.3999999999996,26.887333333333338,E0_4500m
attack,3300.0,E0,4600,4033.6,26.78783333333333,E0_4600m
attack,3300.0,E0,4700,4035.2,26.682333333333332,E0_4700m
attack,3300.0,E0,4800,4037.2,26.57933333333333,E0_4800m
attack,3300.0,E0,4900,4047.2000000000003,26.485166666666665,E0_4900m
attack,3300.0,E0,5000,4060.3999999999996,26.40483333333333,E0_5000m
attack,3600.0,E0,0,0.0,-1.0,E0_0m
attack,3600.0,E0,100,3961.2,26.385333333333335,E0_100m
attack,3600.0,E0,200,3951.6,26.896499999999996,E0_200m
attack,3600.0,E0,300,3946.3999999999996,26.97233333333333,E0_300m
attack,3600.0,E0,400,3944.0,26.940166666666666,E0_400m
attack,3600.0,E0,500,3943.2000000000003,26.866,E0_500m
attack,3600.0,E0,600,3950.4,26.77283333333333,E0_600m
attack,3600.0,E0,700,3950.0,26.656166666666667,E0_700m
attack,3600.0,E0,800,3946.4,26.547,E0_800m
attack,3600.0,E0,900,3942.8,26.455333333333332,E0_900m
attack,3600.0,E0,1000,3937.6,26.360999999999997,E0_1000m
attack,3600.0,E0,1100,3935.6,26.290499999999994,E0_1100m
attack,3600.0,E0,1200,3935.6,26.236000000000004,E0_1200m
attack,3600.0,E0,1300,3940.4,26.17,E0_1300m
attack,3600.0,E0,1400,3944.7999999999997,26.108999999999998,E0_1400m
attack,3600.0,E0,1500,3942.8,26.050666666666665,E0_1500m
attack,3600.0,E0,1600,3942.3999999999996,25.99183333333334,E0_1600m
attack,3600.0,E0,1700,3940.4,25.905,E0_1700m
attack,3600.0,E0,1800,3939.6000000000004,25.776333333333334,E0_1800m
attack,3600.0,E0,1900,3936.3999999999996,25.64933333333333,E0_1900m
attack,3600.0,E0,2000,3940.0,25.489666666666665,E0_2000m
attack,3600.0,E0,2100,3947.6000000000004,25.294166666666662,E0_2100m
attack,3600.0,E0,2200,3954.0,25.079166666666666,E0_2200m
attack,3600.0,E0,2300,3957.6,24.808500000000002,E0_2300m
attack,3600.0,E0,2400,3966.8,24.45433333333333,E0_2400m
attack,3600.0,E0,2500,3966.4,24.02083333333333,E0_2500m
attack,3600.0,E0,2600,3971.2,23.385,E0_2600m
attack,3600.0,E0,2700,3979.6,22.491500000000002,E0_2700m
attack,3600.0,E0,2800,3986.0,21.302166666666665,E0_2800m
attack,3600.0,E0,2900,3986.8,19.889166666666668,E0_2900m
attack,3600.0,E0,3000,3990.0,18.252166666666664,E0_3000m
attack,3600.0,E0,3100,3994.3999999999996,17.999166666666667,E0_3100m
attack,3600.0,E0,3200,4004.7999999999997,18.0045,E0_3200m
attack,3600.0,E0,3300,4006.8,17.98316666666667,E0_3300m
attack,3600.0,E0,3400,4004.4,17.952166666666663,E0_3400m
attack,3600.0,E0,3500,4000.8,17.914166666666667,E0_3500m
attack,3600.0,E0,3600,3999.6000000000004,17.888666666666666,E0_3600m
attack,3600.0,E0,3700,4000.8,17.866,E0_3700m
attack,3600.0,E0,3800,3998.7999999999997,17.871000000000002,E0_3800m
attack,3600.0,E0,3900,4006.0,18.055666666666667,E0_3900m
attack,3600.0,E0,4000,4007.6000000000004,20.22833333333333,E0_4000m
attack,3600.0,E0,4100,4007.2,26.43533333333334,E0_4100m
attack,3600.0,E0,4200,4008.8,27.21316666666667,E0_4200m
attack,3600.0,E0,4300,4010.0,27.202666666666666,E0_4300m
attack,3600.0,E0,4400,4007.2,27.099833333333336,E0_4400m
attack,3600.0,E0,4500,4010.0,26.969,E0_4500m
attack,3600.0,E0,4600,4004.4,26.85533333333333,E0_4600m
attack,3600.0,E0,4700,3999.6,26.753499999999995,E0_4700m
attack,3600.0,E0,4800,4000.3999999999996,26.647333333333336,E0_4800m
attack,3600.0,E0,4900,3994.3999999999996,26.542,E0_4900m
attack,3600.0,E0,5000,3986.4,26.438166666666667,E0_5000m
attack,3900.0,E0,0,0.0,-1.0,E0_0m
attack,3900.0,E0,100,3995.2,26.358999999999998,E0_100m
attack,3900.0,E0,200,3995.6000000000004,26.819499999999998,E0_200m
attack,3900.0,E0,300,4000.0,26.865333333333332,E0_300m
attack,3900.0,E0,400,3998.0,26.838833333333334,E0_400m
attack,3900.0,E0,500,3998.3999999999996,26.780833333333334,E0_500m
attack,3900.0,E0,600,3993.6000000000004,26.717166666666664,E0_600m
attack,3900.0,E0,700,3996.3999999999996,26.641666666666666,E0_700m
attack,3900.0,E0,800,3996.4,26.562666666666665,E0_800m
attack,3900.0,E0,900,4000.7999999999997,26.475166666666667,E0_900m
attack,3900.0,E0,1000,4010.4,26.379833333333337,E0_1000m
attack,3900.0,E0,1100,4012.7999999999997,26.298666666666666,E0_1100m
attack,3900.0,E0,1200,4010.8,26.22383333333333,E0_1200m
attack,3900.0,E0,1300,4006.8,26.142166666666668,E0_1300m
attack,3900.0,E0,1400,4004.4,26.0625,E0_1400m
attack,3900.0,E0,1500,4005.2000000000003,26.003499999999995,E0_1500m
attack,3900.0,E0,1600,4005.6000000000004,25.944333333333333,E0_1600m
attack,3900.0,E0,1700,4008.8,25.883833333333328,E0_1700m
attack,3900.0,E0,1800,4014.4,25.823666666666664,E0_1800m
attack,3900.0,E0,1900,4014.4,25.754,E0_1900m
attack,3900.0,E0,2000,4014.4,25.649500000000003,E0_2000m
attack,3900.0,E0,2100,4008.4,25.500999999999998,E0_2100m
attack,3900.0,E0,2200,4004.8,25.33,E0_2200m
attack,3900.0,E0,2300,4004.0,25.060000000000002,E0_2300m
attack,3900.0,E0,2400,4003.2,24.669333333333334,E0_2400m
attack,3900.0,E0,2500,4008.0,24.148333333333333,E0_2500m
attack,3900.0,E0,2600,4011.2000000000003,23.446166666666656,E0_2600m
attack,3900.0,E0,2700,4002.3999999999996,22.496166666666667,E0_2700m
attack,3900.0,E0,2800,4000.8,21.284833333333335,E0_2800m
attack,3900.0,E0,2900,3998.0,19.85066666666667,E0_2900m
attack,3900.0,E0,3000,4000.0,18.205333333333336,E0_3000m
attack,3900.0,E0,3100,4007.2,17.96216666666666,E0_3100m
attack,3900.0,E0,3200,4010.3999999999996,17.965333333333334,E0_3200m
attack,3900.0,E0,3300,4009.6,17.937166666666663,E0_3300m
attack,3900.0,E0,3400,4009.2,17.904666666666667,E0_3400m
attack,3900.0,E0,3500,4008.3999999999996,17.877,E0_3500m
attack,3900.0,E0,3600,4010.3999999999996,17.86133333333333,E0_3600m
attack,3900.0,E0,3700,4006.4,17.851166666666668,E0_3700m
attack,3900.0,E0,3800,4011.6000000000004,17.870166666666666,E0_3800m
attack,3900.0,E0,3900,4014.0,18.073166666666665,E0_3900m
attack,3900.0,E0,4000,4007.2,20.251166666666666,E0_4000m
attack,3900.0,E0,4100,4010.8,26.445333333333338,E0_4100m
attack,3900.0,E0,4200,4011.2000000000003,27.233166666666676,E0_4200m
attack,3900.0,E0,4300,4012.8,27.27316666666667,E0_4300m
attack,3900.0,E0,4400,4012.8,27.15683333333333,E0_4400m
attack,3900.0,E0,4500,4006.8,27.039499999999997,E0_4500m
attack,3900.0,E0,4600,4004.8,26.929333333333332,E0_4600m
attack,3900.0,E0,4700,4004.0,26.803166666666662,E0_4700m
attack,3900.0,E0,4800,4002.0,26.718000000000004,E0_4800m
attack,3900.0,E0,4900,3999.2000000000003,26.627833333333335,E0_4900m
attack,3900.0,E0,5000,3996.3999999999996,26.546666666666667,E0_5000m
attack,4200.0,E0,0,0.0,-1.0,E0_0m
attack,4200.0,E0,100,3995.6000000000004,25.767666666666663,E0_100m
attack,4200.0,E0,200,3995.2000000000003,26.672833333333333,E0_200m
attack,4200.0,E0,300,3989.2,26.864833333333337,E0_300m
attack,4200.0,E0,400,3982.4,26.887999999999998,E0_400m
attack,4200.0,E0,500,3976.4,26.848,E0_500m
attack,4200.0,E0,600,3969.6,26.79483333333333,E0_600m
attack,4200.0,E0,700,3962.7999999999997,26.730666666666668,E0_700m
attack,4200.0,E0,800,3959.6000000000004,26.669166666666662,E0_800m
attack,4200.0,E0,900,3953.2,26.6035,E0_900m
attack,4200.0,E0,1000,3946.3999999999996,26.531666666666666,E0_1000m
attack,4200.0,E0,1100,3940.7999999999997,26.443833333333338,E0_1100m
attack,4200.0,E0,1200,3937.6,26.37216666666667,E0_1200m
attack,4200.0,E0,1300,3932.0,26.291333333333327,E0_1300m
attack,4200.0,E0,1400,3930.0,26.231333333333332,E0_1400m
attack,4200.0,E0,1500,3930.0,26.159166666666664,E0_1500m
attack,4200.0,E0,1600,3929.2000000000003,26.069499999999998,E0_1600m
attack,4200.0,E0,1700,3934.0,25.983333333333334,E0_1700m
attack,4200.0,E0,1800,3930.8,25.869999999999997,E0_1800m
attack,4200.0,E0,1900,3939.2,25.723499999999994,E0_1900m
attack,4200.0,E0,2000,3944.8,25.523333333333333,E0_2000m
attack,4200.0,E0,2100,3943.6,25.251333333333328,E0_2100m
attack,4200.0,E0,2200,3942.4,24.826833333333333,E0_2200m
attack,4200.0,E0,2300,3940.8,24.153666666666673,E0_2300m
attack,4200.0,E0,2400,3933.2,23.1655,E0_2400m
attack,4200.0,E0,2500,3922.0,21.900999999999996,E0_2500m
attack,4200.0,E0,2600,3920.8,20.448666666666668,E0_2600m
attack,4200.0,E0,2700,3911.2,18.8795,E0_2700m
attack,4200.0,E0,2800,3904.0,17.352999999999994,E0_2800m
attack,4200.0,E0,2900,3890.3999999999996,15.893666666666665,E0_2900m
attack,4200.0,E0,3000,3868.8,14.067666666666664,E0_3000m
attack,4200.0,E0,3100,3840.0,13.650499999999997,E0_3100m
attack,4200.0,E0,3200,3815.2,13.549333333333333,E0_3200m
attack,4200.0,E0,3300,3792.0,13.509833333333333,E0_3300m
attack,4200.0,E0,3400,3774.8,13.484333333333336,E0_3400m
attack,4200.0,E0,3500,3757.2,13.474166666666665,E0_3500m
attack,4200.0,E0,3600,3727.6,13.466499999999996,E0_3600m
attack,4200.0,E0,3700,3708.8,13.458833333333338,E0_3700m
attack,4200.0,E0,3800,3680.0,13.461166666666667,E0_3800m
attack,4200.0,E0,3900,3651.2,13.577,E0_3900m
attack,4200.0,E0,4000,3642.4,15.998833333333334,E0_4000m
attack,4200.0,E0,4100,3636.8,25.570000000000004,E0_4100m
attack,4200.0,E0,4200,3641.2,27.878666666666668,E0_4200m
attack,4200.0,E0,4300,3644.8,28.066166666666668,E0_4300m
attack,4200.0,E0,4400,3654.4,27.993166666666667,E0_4400m
attack,4200.0,E0,4500,3657.6,27.872,E0_4500m
attack,4200.0,E0,4600,3661.2,27.763166666666663,E0_4600m
attack,4200.0,E0,4700,3668.3999999999996,27.6375,E0_4700m
attack,4200.0,E0,4800,3673.2,27.51933333333333,E0_4800m
attack,4200.0,E0,4900,3676.4,27.407499999999995,E0_4900m
attack,4200.0,E0,5000,3676.0,27.316166666666668,E0_5000m
attack,4500.0,E0,0,0.0,-1.0,E0_0m
attack,4500.0,E0,100,4027.2,25.149833333333333,E0_100m
attack,4500.0,E0,200,4023.2,26.0805,E0_200m
attack,4500.0,E0,300,4023.6000000000004,26.308666666666667,E0_300m
attack,4500.0,E0,400,4026.0,26.360666666666667,E0_400m
attack,4500.0,E0,500,4034.4,26.357333333333333,E0_500m
attack,4500.0,E0,600,4038.4,26.302999999999997,E0_600m
attack,4500.0,E0,700,4039.6000000000004,26.20216666666667,E0_700m
attack,4500.0,E0,800,4041.2000000000003,26.106166666666667,E0_800m
attack,4500.0,E0,900,4047.2,26.021166666666666,E0_900m
attack,4500.0,E0,1000,4050.0,25.930833333333332,E0_1000m
attack,4500.0,E0,1100,4052.0,25.835833333333333,E0_1100m
attack,4500.0,E0,1200,4060.4,25.749,E0_1200m
attack,4500.0,E0,1300,4064.4,25.665166666666668,E0_1300m
attack,4500.0,E0,1400,4065.6,25.584833333333336,E0_1400m
attack,4500.0,E0,1500,4064.3999999999996,25.499666666666663,E0_1500m
attack,4500.0,E0,1600,4062.4,25.410833333333336,E0_1600m
attack,4500.0,E0,1700,4054.0,25.2685,E0_1700m
attack,4500.0,E0,1800,4053.2000000000003,25.060333333333336,E0_1800m
attack,4500.0,E0,1900,4042.8,24.738500000000002,E0_1900m
attack,4500.0,E0,2000,4033.6,24.294166666666666,E0_2000m
attack,4500.0,E0,2100,4030.0,23.722499999999997,E0_2100m
attack,4500.0,E0,2200,4027.2,22.956000000000003,E0_2200m
attack,4500.0,E0,2300,4025.2,22.054166666666667,E0_2300m
attack,4500.0,E0,2400,4019.6000000000004,21.0445,E0_2400m
attack,4500.0,E0,2500,4014.0,19.956666666666663,E0_2500m
attack,4500.0,E0,2600,3995.6000000000004,18.82116666666667,E0_2600m
attack,4500.0,E0,2700,3993.6,17.672666666666665,E0_2700m
attack,4500.0,E0,2800,3986.8,16.540333333333333,E0_2800m
attack,4500.0,E0,2900,3980.3999999999996,15.3675,E0_2900m
attack,4500.0,E0,3000,3975.6000000000004,13.900000000000002,E0_3000m
attack,4500.0,E0,3100,3970.3999999999996,13.565833333333334,E0_3100m
attack,4500.0,E0,3200,3968.4,13.473166666666668,E0_3200m
attack,4500.0,E0,3300,3966.0,13.43766666666667,E0_3300m
attack,4500.0,E0,3400,3963.6,13.417666666666667,E0_3400m
attack,4500.0,E0,3500,3962.0,13.408333333333333,E0_3500m
attack,4500.0,E0,3600,3967.6000000000004,13.401166666666668,E0_3600m
attack,4500.0,E0,3700,3965.2,13.401666666666666,E0_3700m
attack,4500.0,E0,3800,3963.2,13.403500000000003,E0_3800m
attack,4500.0,E0,3900,3959.6,13.484666666666667,E0_3900m
attack,4500.0,E0,4000,3946.0,15.802166666666668,E0_4000m
attack,4500.0,E0,4100,3941.6,25.47566666666667,E0_4100m
attack,4500.0,E0,4200,3941.2,27.7595,E0_4200m
attack,4500.0,E0,4300,3935.6,27.889166666666664,E0_4300m
attack,4500.0,E0,4400,3928.0,27.75,E0_4400m
attack,4500.0,E0,4500,3928.4,27.617999999999995,E0_4500m
attack,4500.0,E0,4600,3925.6000000000004,27.488,E0_4600m
attack,4500.0,E0,4700,3928.8,27.3395,E0_4700m
attack,4500.0,E0,4800,3933.6000000000004,27.2245,E0_4800m
attack,4500.0,E0,4900,3934.0,27.118500000000004,E0_4900m
attack,4500.0,E0,5000,3934.0,27.036833333333334,E0_5000m
attack,4800.0,E0,0,0.0,-1.0,E0_0m
attack,4800.0,E0,100,4001.2,25.317166666666665,E0_100m
attack,4800.0,E0,200,4005.2,26.272000000000002,E0_200m
attack,4800.0,E0,300,4010.8,26.45666666666667,E0_300m
attack,4800.0,E0,400,4020.0,26.479000000000003,E0_400m
attack,4800.0,E0,500,4020.0,26.45216666666667,E0_500m
attack,4800.0,E0,600,4023.2,26.357666666666667,E0_600m
attack,4800.0,E0,700,4025.6,26.255833333333335,E0_700m
attack,4800.0,E0,800,4031.2,26.161,E0_800m
attack,4800.0,E0,900,4026.0,26.067666666666664,E0_900m
attack,4800.0,E0,1000,4018.4,25.9865,E0_1000m
attack,4800.0,E0,1100,4014.8,25.90983333333333,E0_1100m
