scenario,interval_begin,interval_id,interval_flow,interval_harmonicMeanSpeed
attack,3600.0,E0_0_0m,0.0,-1.0
attack,3600.0,E0_0_1000m,1763.6,25.43466666666666
attack,3600.0,E0_0_100m,1801.6,25.672666666666668
attack,3600.0,E0_0_1100m,1759.6,25.360999999999994
attack,3600.0,E0_0_1200m,1756.0,25.301333333333336
attack,3600.0,E0_0_1300m,1759.6,25.216666666666672
attack,3600.0,E0_0_1400m,1759.6,25.137666666666668
attack,3600.0,E0_0_1500m,1759.2,25.074333333333335
attack,3600.0,E0_0_1600m,1760.8,25.01333333333334
attack,3600.0,E0_0_1700m,1758.0,24.930333333333333
attack,3600.0,E0_0_1800m,1757.2,24.808666666666664
attack,3600.0,E0_0_1900m,1751.2,24.68633333333333
attack,3600.0,E0_0_2000m,1759.2,24.520666666666664
attack,3600.0,E0_0_200m,1811.6,26.004999999999995
attack,3600.0,E0_0_2100m,1760.8,24.340666666666664
attack,3600.0,E0_0_2200m,1761.2,24.14333333333333
attack,3600.0,E0_0_2300m,1766.0,23.900999999999996
attack,3600.0,E0_0_2400m,1771.2,23.595000000000002
attack,3600.0,E0_0_2500m,1773.6,23.23366666666666
attack,3600.0,E0_0_2600m,1781.6,22.66966666666667
attack,3600.0,E0_0_2700m,1788.4,21.868333333333336
attack,3600.0,E0_0_2800m,1788.8,20.747333333333334
attack,3600.0,E0_0_2900m,1789.2,19.41466666666667
attack,3600.0,E0_0_3000m,1795.6,17.809666666666665
attack,3600.0,E0_0_300m,1803.2,26.064666666666668
attack,3600.0,E0_0_3100m,1867.2,17.596666666666668
attack,3600.0,E0_0_3200m,1887.6,17.671666666666667
attack,3600.0,E0_0_3300m,1890.4,17.70566666666667
attack,3600.0,E0_0_3400m,1899.6,17.705000000000002
attack,3600.0,E0_0_3500m,1898.8,17.694000000000003
attack,3600.0,E0_0_3600m,1902.8,17.694999999999997
attack,3600.0,E0_0_3700m,1906.8,17.682
attack,3600.0,E0_0_3800m,1903.6,17.669666666666668
attack,3600.0,E0_0_3900m,1904.8,17.736
attack,3600.0,E0_0_4000m,1898.8,19.46066666666667
attack,3600.0,E0_0_400m,1792.8,26.049333333333333
attack,3600.0,E0_0_4100m,1822.0,25.857000000000006
attack,3600.0,E0_0_4200m,1814.0,26.39933333333334
attack,3600.0,E0_0_4300m,1817.6,26.345666666666663
attack,3600.0,E0_0_4400m,1817.2,26.209999999999997
attack,3600.0,E0_0_4500m,1820.8,26.049333333333333
attack,3600.0,E0_0_4600m,1816.0,25.909000000000002
attack,3600.0,E0_0_4700m,1815.6,25.777333333333328
attack,3600.0,E0_0_4800m,1817.2,25.646333333333335
attack,3600.0,E0_0_4900m,1813.2,25.53733333333333
attack,3600.0,E0_0_5000m,1803.6,25.436
attack,3600.0,E0_0_500m,1786.4,25.980999999999998
attack,3600.0,E0_0_600m,1786.0,25.893666666666665
attack,3600.0,E0_0_700m,1783.6,25.767333333333333
attack,3600.0,E0_0_800m,1774.0,25.647999999999993
attack,3600.0,E0_0_900m,1772.0,25.542666666666662
attack,3600.0,E0_1_0m,0.0,-1.0
attack,3600.0,E0_1_1000m,2174.0,27.287333333333333
attack,3600.0,E0_1_100m,2159.6,27.098000000000003
attack,3600.0,E0_1_1100m,2176.0,27.219999999999995
attack,3600.0,E0_1_1200m,2179.6,27.17066666666667
attack,3600.0,E0_1_1300m,2180.8,27.123333333333335
attack,3600.0,E0_1_1400m,2185.2,27.080333333333332
attack,3600.0,E0_1_1500m,2183.6,27.027
attack,3600.0,E0_1_1600m,2181.6,26.970333333333336
attack,3600.0,E0_1_1700m,2182.4,26.87966666666667
attack,3600.0,E0_1_1800m,2182.4,26.744000000000003
attack,3600.0,E0_1_1900m,2185.2,26.612333333333336
attack,3600.0,E0_1_2000m,2180.8,26.458666666666662
attack,3600.0,E0_1_200m,2140.0,27.788
attack,3600.0,E0_1_2100m,2186.8,26.247666666666664
attack,3600.0,E0_1_2200m,2192.8,26.014999999999993
attack,3600.0,E0_1_2300m,2191.6,25.716
attack,3600.0,E0_1_2400m,2195.6,25.313666666666666
attack,3600.0,E0_1_2500m,2192.8,24.807999999999996
attack,3600.0,E0_1_2600m,2189.6,24.100333333333335
attack,3600.0,E0_1_2700m,2191.2,23.114666666666665
attack,3600.0,E0_1_2800m,2197.2,21.856999999999996
attack,3600.0,E0_1_2900m,2197.6,20.36366666666667
attack,3600.0,E0_1_3000m,2194.4,18.694666666666663
attack,3600.0,E0_1_300m,2143.2,27.88
attack,3600.0,E0_1_3100m,2127.2,18.401666666666667
attack,3600.0,E0_1_3200m,2117.2,18.337333333333333
attack,3600.0,E0_1_3300m,2116.4,18.26066666666667
attack,3600.0,E0_1_3400m,2104.8,18.199333333333332
attack,3600.0,E0_1_3500m,2102.0,18.134333333333334
attack,3600.0,E0_1_3600m,2096.8,18.082333333333334
attack,3600.0,E0_1_3700m,2094.0,18.05
attack,3600.0,E0_1_3800m,2095.2,18.072333333333336
attack,3600.0,E0_1_3900m,2101.2,18.375333333333334
attack,3600.0,E0_1_4000m,2108.8,20.996
attack,3600.0,E0_1_400m,2151.2,27.831
attack,3600.0,E0_1_4100m,2185.2,27.013666666666673
attack,3600.0,E0_1_4200m,2194.8,28.026999999999994
attack,3600.0,E0_1_4300m,2192.4,28.05966666666667
attack,3600.0,E0_1_4400m,2190.0,27.98966666666667
attack,3600.0,E0_1_4500m,2189.2,27.888666666666666
attack,3600.0,E0_1_4600m,2188.4,27.801666666666666
attack,3600.0,E0_1_4700m,2184.0,27.729666666666667
attack,3600.0,E0_1_4800m,2183.2,27.648333333333337
attack,3600.0,E0_1_4900m,2181.2,27.54666666666667
attack,3600.0,E0_1_5000m,2182.8,27.440333333333335
attack,3600.0,E0_1_500m,2156.8,27.750999999999998
attack,3600.0,E0_1_600m,2164.4,27.651999999999997
attack,3600.0,E0_1_700m,2166.4,27.545
attack,3600.0,E0_1_800m,2172.4,27.446000000000005
attack,3600.0,E0_1_900m,2170.8,27.368
attack,3900.0,E0_0_0m,0.0,-1.0
attack,3900.0,E0_0_1000m,1805.6,25.471000000000004
attack,3900.0,E0_0_100m,1789.6,25.636333333333326
attack,3900.0,E0_0_1100m,1805.6,25.392333333333333
attack,3900.0,E0_0_1200m,1800.4,25.307
attack,3900.0,E0_0_1300m,1800.4,25.215333333333337
attack,3900.0,E0_0_1400m,1801.6,25.151333333333337
attack,3900.0,E0_0_1500m,1798.4,25.10766666666666
attack,3900.0,E0_0_1600m,1802.8,25.058666666666667
attack,3900.0,E0_0_1700m,1808.8,24.994666666666664
attack,3900.0,E0_0_1800m,1806.4,24.922666666666665
attack,3900.0,E0_0_1900m,1800.4,24.842
attack,3900.0,E0_0_2000m,1801.6,24.73
attack,3900.0,E0_0_200m,1808.8,25.956333333333337
attack,3900.0,E0_0_2100m,1800.4,24.58133333333333
attack,3900.0,E0_0_2200m,1800.8,24.44666666666667
attack,3900.0,E0_0_2300m,1796.4,24.21266666666667
attack,3900.0,E0_0_2400m,1794.8,23.859666666666666
attack,3900.0,E0_0_2500m,1798.4,23.392333333333337
attack,3900.0,E0_0_2600m,1800.4,22.757999999999992
attack,3900.0,E0_0_2700m,1796.8,21.906000000000002
attack,3900.0,E0_0_2800m,1802.0,20.77866666666667
attack,3900.0,E0_0_2900m,1802.4,19.404999999999998
attack,3900.0,E0_0_3000m,1808.4,17.774333333333338
attack,3900.0,E0_0_300m,1808.0,25.978666666666665
attack,3900.0,E0_0_3100m,1881.2,17.55966666666666
attack,3900.0,E0_0_3200m,1887.2,17.631666666666664
attack,3900.0,E0_0_3300m,1891.6,17.674666666666663
attack,3900.0,E0_0_3400m,1898.8,17.671666666666667
attack,3900.0,E0_0_3500m,1898.8,17.668
attack,3900.0,E0_0_3600m,1902.8,17.67233333333333
attack,3900.0,E0_0_3700m,1901.6,17.677666666666667
attack,3900.0,E0_0_3800m,1902.8,17.671333333333333
attack,3900.0,E0_0_3900m,1901.2,17.740333333333336
attack,3900.0,E0_0_4000m,1889.2,19.451999999999998
attack,3900.0,E0_0_400m,1802.0,25.940999999999995
attack,3900.0,E0_0_4100m,1820.4,25.89966666666667
attack,3900.0,E0_0_4200m,1810.4,26.476666666666674
attack,3900.0,E0_0_4300m,1818.4,26.44366666666667
attack,3900.0,E0_0_4400m,1814.0,26.268666666666665
attack,3900.0,E0_0_4500m,1813.2,26.086
attack,3900.0,E0_0_4600m,1806.4,25.928333333333338
attack,3900.0,E0_0_4700m,1800.8,25.754666666666665
attack,3900.0,E0_0_4800m,1800.0,25.66433333333334
attack,3900.0,E0_0_4900m,1796.4,25.56866666666667
attack,3900.0,E0_0_5000m,1789.2,25.46466666666667
attack,3900.0,E0_0_500m,1795.2,25.878
attack,3900.0,E0_0_600m,1792.8,25.798333333333332
attack,3900.0,E0_0_700m,1798.8,25.713666666666665
attack,3900.0,E0_0_800m,1799.6,25.661666666666665
attack,3900.0,E0_0_900m,1801.6,25.576666666666668
attack,3900.0,E0_1_0m,0.0,-1.0
attack,3900.0,E0_1_1000m,2204.8,27.288666666666668
attack,3900.0,E0_1_100m,2205.6,27.081666666666667
attack,3900.0,E0_1_1100m,2207.2,27.205
attack,3900.0,E0_1_1200m,2210.4,27.140666666666664
attack,3900.0,E0_1_1300m,2206.4,27.068999999999996
attack,3900.0,E0_1_1400m,2202.8,26.973666666666663
attack,3900.0,E0_1_1500m,2206.8,26.899333333333335
attack,3900.0,E0_1_1600m,2202.8,26.829999999999995
attack,3900.0,E0_1_1700m,2200.0,26.772999999999993
attack,3900.0,E0_1_1800m,2208.0,26.724666666666664
attack,3900.0,E0_1_1900m,2214.0,26.666000000000004
attack,3900.0,E0_1_2000m,2212.8,26.569000000000003
attack,3900.0,E0_1_200m,2186.8,27.682666666666666
attack,3900.0,E0_1_2100m,2208.0,26.420666666666662
attack,3900.0,E0_1_2200m,2204.0,26.21333333333333
attack,3900.0,E0_1_2300m,2207.6,25.907333333333334
attack,3900.0,E0_1_2400m,2208.4,25.479
attack,3900.0,E0_1_2500m,2209.6,24.90433333333333
attack,3900.0,E0_1_2600m,2210.8,24.134333333333323
attack,3900.0,E0_1_2700m,2205.6,23.086333333333336
attack,3900.0,E0_1_2800m,2198.8,21.790999999999997
attack,3900.0,E0_1_2900m,2195.6,20.296333333333333
attack,3900.0,E0_1_3000m,2191.6,18.63633333333333
attack,3900.0,E0_1_300m,2192.0,27.752
attack,3900.0,E0_1_3100m,2126.0,18.364666666666665
attack,3900.0,E0_1_3200m,2123.2,18.299
attack,3900.0,E0_1_3300m,2118.0,18.199666666666666
attack,3900.0,E0_1_3400m,2110.4,18.137666666666668
attack,3900.0,E0_1_3500m,2109.6,18.086000000000002
attack,3900.0,E0_1_3600m,2107.6,18.050333333333334
attack,3900.0,E0_1_3700m,2104.8,18.02466666666667
attack,3900.0,E0_1_3800m,2108.8,18.069
attack,3900.0,E0_1_3900m,2112.8,18.406
attack,3900.0,E0_1_4000m,2118.0,21.050333333333334
attack,3900.0,E0_1_400m,2196.0,27.73666666666667
attack,3900.0,E0_1_4100m,2190.4,26.991000000000007
attack,3900.0,E0_1_4200m,2200.8,27.989666666666672
attack,3900.0,E0_1_4300m,2194.4,28.10266666666667
attack,3900.0,E0_1_4400m,2198.8,28.044999999999998
attack,3900.0,E0_1_4500m,2193.6,27.993
attack,3900.0,E0_1_4600m,2198.4,27.93033333333333
attack,3900.0,E0_1_4700m,2203.2,27.851666666666663
attack,3900.0,E0_1_4800m,2202.0,27.77166666666667
attack,3900.0,E0_1_4900m,2202.8,27.687
attack,3900.0,E0_1_5000m,2207.2,27.628666666666668
attack,3900.0,E0_1_500m,2203.2,27.68366666666667
attack,3900.0,E0_1_600m,2200.8,27.636
attack,3900.0,E0_1_700m,2197.6,27.569666666666663
attack,3900.0,E0_1_800m,2196.8,27.463666666666665
attack,3900.0,E0_1_900m,2199.2,27.37366666666666
attack,4200.0,E0_0_0m,0.0,-1.0
attack,4200.0,E0_0_1000m,1766.8,25.68466666666667
attack,4200.0,E0_0_100m,1797.2,25.136666666666663
attack,4200.0,E0_0_1100m,1759.6,25.58566666666667
attack,4200.0,E0_0_1200m,1762.4,25.506000000000004
attack,4200.0,E0_0_1300m,1755.2,25.39433333333333
attack,4200.0,E0_0_1400m,1755.2,25.329333333333334
attack,4200.0,E0_0_1500m,1748.8,25.25166666666667
attack,4200.0,E0_0_1600m,1750.4,25.145666666666664
attack,4200.0,E0_0_1700m,1755.2,25.068
attack,4200.0,E0_0_1800m,1756.8,24.981666666666666
attack,4200.0,E0_0_1900m,1763.6,24.865333333333332
attack,4200.0,E0_0_2000m,1765.2,24.708999999999996
attack,4200.0,E0_0_200m,1796.4,25.825
attack,4200.0,E0_0_2100m,1758.0,24.46866666666666
attack,4200.0,E0_0_2200m,1758.0,24.082333333333334
attack,4200.0,E0_0_2300m,1760.0,23.470000000000006
attack,4200.0,E0_0_2400m,1757.2,22.581333333333337
attack,4200.0,E0_0_2500m,1750.4,21.453666666666663
attack,4200.0,E0_0_2600m,1758.0,20.171000000000003
attack,4200.0,E0_0_2700m,1771.2,18.840999999999998
attack,4200.0,E0_0_2800m,1788.0,17.637999999999995
attack,4200.0,E0_0_2900m,1800.8,16.418333333333333
attack,4200.0,E0_0_3000m,1815.2,14.263666666666666
attack,4200.0,E0_0_300m,1797.2,25.99466666666667
attack,4200.0,E0_0_3100m,1836.8,13.682333333333332
attack,4200.0,E0_0_3200m,1836.8,13.520000000000003
attack,4200.0,E0_0_3300m,1830.4,13.471999999999998
attack,4200.0,E0_0_3400m,1831.2,13.45166666666667
attack,4200.0,E0_0_3500m,1826.0,13.444666666666668
attack,4200.0,E0_0_3600m,1814.0,13.434
attack,4200.0,E0_0_3700m,1811.6,13.439666666666671
attack,4200.0,E0_0_3800m,1800.0,13.437666666666669
attack,4200.0,E0_0_3900m,1779.6,13.479666666666667
attack,4200.0,E0_0_4000m,1754.4,15.350333333333333
attack,4200.0,E0_0_400m,1790.4,26.012999999999995
attack,4200.0,E0_0_4100m,1704.8,25.12933333333334
attack,4200.0,E0_0_4200m,1670.8,27.025
attack,4200.0,E0_0_4300m,1674.0,27.073
attack,4200.0,E0_0_4400m,1680.0,26.976999999999997
attack,4200.0,E0_0_4500m,1676.0,26.83233333333333
attack,4200.0,E0_0_4600m,1678.8,26.699
attack,4200.0,E0_0_4700m,1682.8,26.58
attack,4200.0,E0_0_4800m,1682.0,26.45633333333333
attack,4200.0,E0_0_4900m,1673.2,26.324333333333332
attack,4200.0,E0_0_5000m,1673.2,26.200999999999997
attack,4200.0,E0_0_500m,1784.0,25.952
attack,4200.0,E0_0_600m,1779.6,25.90333333333333
attack,4200.0,E0_0_700m,1779.6,25.851333333333336
attack,4200.0,E0_0_800m,1775.2,25.815999999999995
attack,4200.0,E0_0_900m,1771.6,25.76333333333333
attack,4200.0,E0_1_0m,0.0,-1.0
attack,4200.0,E0_1_1000m,2179.6,27.378666666666668
attack,4200.0,E0_1_100m,2198.4,26.398666666666664
attack,4200.0,E0_1_1100m,2181.2,27.302000000000003
attack,4200.0,E0_1_1200m,2175.2,27.238333333333333
attack,4200.0,E0_1_1300m,2176.8,27.18833333333333
attack,4200.0,E0_1_1400m,2174.8,27.133333333333336
attack,4200.0,E0_1_1500m,2181.2,27.066666666666666
attack,4200.0,E0_1_1600m,2178.8,26.993333333333336
attack,4200.0,E0_1_1700m,2178.8,26.898666666666664
attack,4200.0,E0_1_1800m,2174.0,26.75833333333333
attack,4200.0,E0_1_1900m,2175.6,26.581666666666663
attack,4200.0,E0_1_2000m,2179.6,26.337666666666664
attack,4200.0,E0_1_200m,2198.8,27.520666666666667
attack,4200.0,E0_1_2100m,2185.6,26.034
attack,4200.0,E0_1_2200m,2184.4,25.571333333333335
attack,4200.0,E0_1_2300m,2180.8,24.837333333333333
attack,4200.0,E0_1_2400m,2176.0,23.749666666666666
attack,4200.0,E0_1_2500m,2171.6,22.348333333333333
attack,4200.0,E0_1_2600m,2162.8,20.726333333333336
attack,4200.0,E0_1_2700m,2140.0,18.918
attack,4200.0,E0_1_2800m,2116.0,17.067999999999998
attack,4200.0,E0_1_2900m,2089.6,15.368999999999998
attack,4200.0,E0_1_3000m,2053.6,13.871666666666663
attack,4200.0,E0_1_300m,2192.0,27.735000000000003
attack,4200.0,E0_1_3100m,2003.2,13.618666666666664
attack,4200.0,E0_1_3200m,1978.4,13.578666666666665
attack,4200.0,E0_1_3300m,1961.6,13.547666666666666
attack,4200.0,E0_1_3400m,1943.6,13.517000000000001
attack,4200.0,E0_1_3500m,1931.2,13.503666666666664
attack,4200.0,E0_1_3600m,1913.6,13.498999999999997
attack,4200.0,E0_1_3700m,1897.2,13.478000000000003
attack,4200.0,E0_1_3800m,1880.0,13.484666666666666
attack,4200.0,E0_1_3900m,1871.6,13.674333333333331
attack,4200.0,E0_1_4000m,1888.0,16.647333333333336
attack,4200.0,E0_1_400m,2192.0,27.763
attack,4200.0,E0_1_4100m,1932.0,26.01066666666667
attack,4200.0,E0_1_4200m,1970.4,28.732333333333333
attack,4200.0,E0_1_4300m,1970.8,29.05933333333333
attack,4200.0,E0_1_4400m,1974.4,29.009333333333334
attack,4200.0,E0_1_4500m,1981.6,28.91166666666667
attack,4200.0,E0_1_4600m,1982.4,28.827333333333332
attack,4200.0,E0_1_4700m,1985.6,28.695
attack,4200.0,E0_1_4800m,1991.2,28.582333333333334
attack,4200.0,E0_1_4900m,2003.2,28.490666666666666
attack,4200.0,E0_1_5000m,2002.8,28.43133333333334
attack,4200.0,E0_1_500m,2192.4,27.743999999999996
attack,4200.0,E0_1_600m,2190.0,27.686333333333334
attack,4200.0,E0_1_700m,2183.2,27.609999999999996
attack,4200.0,E0_1_800m,2184.4,27.52233333333333
attack,4200.0,E0_1_900m,2181.6,27.443666666666672
attack,4500.0,E0_0_0m,0.0,-1.0
attack,4500.0,E0_0_1000m,1812.0,25.087333333333337
attack,4500.0,E0_0_100m,1769.6,24.545666666666666
attack,4500.0,E0_0_1100m,1808.0,24.990333333333336
attack,4500.0,E0_0_1200m,1810.4,24.88566666666667
attack,4500.0,E0_0_1300m,1817.6,24.785666666666668
attack,4500.0,E0_0_1400m,1816.4,24.723999999999997
attack,4500.0,E0_0_1500m,1819.2,24.644333333333332
attack,4500.0,E0_0_1600m,1817.6,24.57466666666667
attack,4500.0,E0_0_1700m,1814.8,24.447333333333336
attack,4500.0,E0_0_1800m,1816.4,24.250666666666667
attack,4500.0,E0_0_1900m,1814.8,23.938
attack,4500.0,E0_0_2000m,1809.6,23.52
attack,4500.0,E0_0_200m,1777.2,25.30433333333333
attack,4500.0,E0_0_2100m,1810.0,23.008666666666667
attack,4500.0,E0_0_2200m,1813.2,22.327666666666666
attack,4500.0,E0_0_2300m,1814.0,21.54133333333333
attack,4500.0,E0_0_2400m,1820.8,20.675333333333334
attack,4500.0,E0_0_2500m,1829.6,19.781999999999996
attack,4500.0,E0_0_2600m,1831.2,18.871000000000002
attack,4500.0,E0_0_2700m,1845.6,17.954
attack,4500.0,E0_0_2800m,1856.8,17.05
attack,4500.0,E0_0_2900m,1877.2,15.95166666666667
attack,4500.0,E0_0_3000m,1891.2,14.090000000000003
attack,4500.0,E0_0_300m,1781.2,25.519000000000002
attack,4500.0,E0_0_3100m,1913.2,13.601333333333333
attack,4500.0,E0_0_3200m,1922.0,13.461666666666666
attack,4500.0,E0_0_3300m,1925.6,13.435000000000004
attack,4500.0,E0_0_3400m,1928.0,13.420333333333337
attack,4500.0,E0_0_3500m,1930.4,13.414666666666669
attack,4500.0,E0_0_3600m,1934.4,13.411000000000003
attack,4500.0,E0_0_3700m,1936.4,13.410333333333337
attack,4500.0,E0_0_3800m,1938.0,13.409333333333338
attack,4500.0,E0_0_3900m,1932.8,13.449666666666669
attack,4500.0,E0_0_4000m,1914.4,15.401000000000002
attack,4500.0,E0_0_400m,1786.4,25.544
attack,4500.0,E0_0_4100m,1864.4,25.069666666666667
attack,4500.0,E0_0_4200m,1831.6,26.895666666666667
attack,4500.0,E0_0_4300m,1825.6,26.904
attack,4500.0,E0_0_4400m,1816.8,26.723666666666663
attack,4500.0,E0_0_4500m,1817.6,26.590333333333326
attack,4500.0,E0_0_4600m,1818.8,26.450000000000003
attack,4500.0,E0_0_4700m,1818.8,26.267999999999997
attack,4500.0,E0_0_4800m,1814.8,26.153000000000002
attack,4500.0,E0_0_4900m,1806.8,26.047000000000004
attack,4500.0,E0_0_5000m,1806.4,25.965333333333334
attack,4500.0,E0_0_500m,1791.6,25.546666666666667
attack,4500.0,E0_0_600m,1804.4,25.479666666666667
attack,4500.0,E0_0_700m,1811.2,25.369333333333334
attack,4500.0,E0_0_800m,1812.4,25.259333333333334
attack,4500.0,E0_0_900m,1809.2,25.177666666666664
attack,4500.0,E0_1_0m,0.0,-1.0
attack,4500.0,E0_1_1000m,2238.0,26.774333333333335
attack,4500.0,E0_1_100m,2257.6,25.754000000000005
attack,4500.0,E0_1_1100m,2244.0,26.681333333333328
attack,4500.0,E0_1_1200m,2250.0,26.612333333333332
attack,4500.0,E0_1_1300m,2246.8,26.544666666666668
attack,4500.0,E0_1_1400m,2249.2,26.445666666666668
attack,4500.0,E0_1_1500m,2245.2,26.355
attack,4500.0,E0_1_1600m,2244.8,26.247
attack,4500.0,E0_1_1700m,2239.2,26.089666666666666
attack,4500.0,E0_1_1800m,2236.8,25.870000000000005
attack,4500.0,E0_1_1900m,2228.0,25.539
attack,4500.0,E0_1_2000m,2224.0,25.06833333333333
attack,4500.0,E0_1_200m,2246.0,26.85666666666667
attack,4500.0,E0_1_2100m,2220.0,24.43633333333333
attack,4500.0,E0_1_2200m,2214.0,23.584333333333337
attack,4500.0,E0_1_2300m,2211.2,22.567000000000004
attack,4500.0,E0_1_2400m,2198.8,21.413666666666664
attack,4500.0,E0_1_2500m,2184.4,20.13133333333333
attack,4500.0,E0_1_2600m,2164.4,18.77133333333334
attack,4500.0,E0_1_2700m,2148.0,17.391333333333332
attack,4500.0,E0_1_2800m,2130.0,16.030666666666665
attack,4500.0,E0_1_2900m,2103.2,14.783333333333331
attack,4500.0,E0_1_3000m,2084.4,13.709999999999999
attack,4500.0,E0_1_300m,2242.4,27.098333333333333
attack,4500.0,E0_1_3100m,2057.2,13.530333333333337
attack,4500.0,E0_1_3200m,2046.4,13.48466666666667
attack,4500.0,E0_1_3300m,2040.4,13.440333333333335
attack,4500.0,E0_1_3400m,2035.6,13.415
attack,4500.0,E0_1_3500m,2031.6,13.402
attack,4500.0,E0_1_3600m,2033.2,13.391333333333334
attack,4500.0,E0_1_3700m,2028.8,13.392999999999997
attack,4500.0,E0_1_3800m,2025.2,13.397666666666668
attack,4500.0,E0_1_3900m,2026.8,13.519666666666668
attack,4500.0,E0_1_4000m,2031.6,16.203333333333333
attack,4500.0,E0_1_400m,2239.6,27.177333333333333
attack,4500.0,E0_1_4100m,2077.2,25.881666666666668
attack,4500.0,E0_1_4200m,2109.6,28.623333333333335
attack,4500.0,E0_1_4300m,2110.0,28.87433333333333
attack,4500.0,E0_1_4400m,2111.2,28.776333333333337
attack,4500.0,E0_1_4500m,2110.8,28.645666666666667
attack,4500.0,E0_1_4600m,2106.8,28.526
attack,4500.0,E0_1_4700m,2110.0,28.411
attack,4500.0,E0_1_4800m,2118.8,28.296000000000003
attack,4500.0,E0_1_4900m,2127.2,28.189999999999998
attack,4500.0,E0_1_5000m,2127.6,28.108333333333334
attack,4500.0,E0_1_500m,2242.8,27.167999999999996
attack,4500.0,E0_1_600m,2234.0,27.12633333333333
attack,4500.0,E0_1_700m,2228.4,27.035000000000004
attack,4500.0,E0_1_800m,2228.8,26.953000000000007
attack,4500.0,E0_1_900m,2238.0,26.86466666666667
attack,4800.0,E0_0_0m,0.0,-1.0
attack,4800.0,E0_0_1000m,1792.4,25.175
attack,4800.0,E0_0_100m,1798.8,24.743333333333332
attack,4800.0,E0_0_1100m,1786.8,25.115
attack,4800.0,E0_0_1200m,1791.2,25.016000000000005
attack,4800.0,E0_0_1300m,1788.4,24.913666666666664
attack,4800.0,E0_0_1400m,1791.6,24.798333333333332
attack,4800.0,E0_0_1500m,1790.8,24.68
attack,4800.0,E0_0_1600m,1786.8,24.540000000000003
attack,4800.0,E0_0_1700m,1786.0,24.383333333333336
attack,4800.0,E0_0_1800m,1782.8,24.156999999999996
attack,4800.0,E0_0_1900m,1782.4,23.84333333333334
attack,4800.0,E0_0_2000m,1786.4,23.394
attack,4800.0,E0_0_200m,1789.2,25.473
attack,4800.0,E0_0_2100m,1797.2,22.80133333333333
attack,4800.0,E0_0_2200m,1805.2,22.073666666666664
attack,4800.0,E0_0_2300m,1813.2,21.261666666666667
attack,4800.0,E0_0_2400m,1817.2,20.391000000000005
attack,4800.0,E0_0_2500m,1829.6,19.482000000000003
attack,4800.0,E0_0_2600m,1847.6,18.541333333333334
attack,4800.0,E0_0_2700m,1860.0,17.625333333333337
attack,4800.0,E0_0_2800m,1877.6,16.794666666666664
attack,4800.0,E0_0_2900m,1894.8,15.824333333333334
attack,4800.0,E0_0_3000m,1906.0,14.088999999999999
attack,4800.0,E0_0_300m,1796.0,25.614
attack,4800.0,E0_0_3100m,1930.4,13.607999999999999
attack,4800.0,E0_0_3200m,1938.8,13.474333333333332
attack,4800.0,E0_0_3300m,1944.4,13.434000000000001
attack,4800.0,E0_0_3400m,1946.0,13.422333333333334
attack,4800.0,E0_0_3500m,1949.2,13.41266666666667
attack,4800.0,E0_0_3600m,1953.2,13.408333333333335
attack,4800.0,E0_0_3700m,1959.2,13.409000000000004
attack,4800.0,E0_0_3800m,1959.2,13.41066666666667
attack,4800.0,E0_0_3900m,1958.8,13.481
attack,4800.0,E0_0_4000m,1942.4,15.466000000000001
attack,4800.0,E0_0_400m,1796.0,25.63266666666667
attack,4800.0,E0_0_4100m,1879.6,24.983999999999998
attack,4800.0,E0_0_4200m,1850.0,26.745
attack,4800.0,E0_0_4300m,1854.4,26.70933333333333
attack,4800.0,E0_0_4400m,1854.4,26.537333333333333
attack,4800.0,E0_0_4500m,1848.4,26.353999999999996
attack,4800.0,E0_0_4600m,1845.6,26.200333333333333
attack,4800.0,E0_0_4700m,1838.8,26.060000000000006
attack,4800.0,E0_0_4800m,1838.4,25.894000000000005
attack,4800.0,E0_0_4900m,1842.4,25.757999999999996
attack,4800.0,E0_0_5000m,1841.2,25.63766666666667
attack,4800.0,E0_0_500m,1793.6,25.60766666666667
attack,4800.0,E0_0_600m,1790.8,25.516666666666666
attack,4800.0,E0_0_700m,1793.6,25.438333333333336
attack,4800.0,E0_0_800m,1799.2,25.346
attack,4800.0,E0_0_900m,1795.2,25.252666666666663
attack,4800.0,E0_1_0m,0.0,-1.0
attack,4800.0,E0_1_1000m,2226.0,26.798000000000002
attack,4800.0,E0_1_100m,2202.4,25.891
attack,4800.0,E0_1_1100m,2228.0,26.704666666666665
attack,4800.0,E0_1_1200m,2228.0,26.586666666666666
attack,4800.0,E0_1_1300m,2240.8,26.45666666666667
attack,4800.0,E0_1_1400m,2240.8,26.355999999999998
attack,4800.0,E0_1_1500m,2239.6,26.232333333333333
attack,4800.0,E0_1_1600m,2240.4,26.08933333333334
attack,4800.0,E0_1_1700m,2238.4,25.912
attack,4800.0,E0_1_1800m,2234.4,25.653000000000006
attack,4800.0,E0_1_1900m,2232.8,25.285000000000004
attack,4800.0,E0_1_2000m,2232.4,24.750333333333334
attack,4800.0,E0_1_200m,2216.0,27.071000000000005
attack,4800.0,E0_1_2100m,2224.4,24.020666666666664
attack,4800.0,E0_1_2200m,2215.2,23.108
attack,4800.0,E0_1_2300m,2206.4,22.040000000000003
attack,4800.0,E0_1_2400m,2199.6,20.81866666666667
attack,4800.0,E0_1_2500m,2189.2,19.531000000000006
